model_name,sample_id,node_id,node_label,level,depth,l1_label,high_risk,vertical_coherence,horizontal_coherence,label_quality,node_score_raw,node_score_adjusted,flags,issue_summary,suggested_fix_type
C_gemini,N0105_L4_Nea0a385e,L4_Nea0a385e,实现货物状态可视化,L4,4,智慧绿色转型,False,2,5,4,3.55,2.55,PARENT_CHILD_IDENTICAL,父子节点语义高度重复，未能进一步细化具体行动,COMPRESS_PARENT_CHILD
C_gemini,N0106_L3_N55664f5d,L3_N55664f5d,开展航空货运发展专项研究,L4,4,战略规划与治理,False,4,2,5,3.55,3.05,SIBLING_SEMANTIC_DUPLICATE,当前节点与兄弟节点语义高度重复，存在明显的重叠。,MERGE_WITH_SIBLING
C_gemini,N0107_L2_N60c3ab56_BR_cc3c6f,L2_N60c3ab56_BR_cc3c6f,电商物流协同,L4,4,基础设施与枢纽,False,2,2,5,2.75,1.55,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS;SIBLING_SEMANTIC_DUPLICATE,当前节点与父节点多式联运语义偏移，且兄弟节点存在严重重复与层级混杂,MOVE_TO_OTHER_PARENT
C_gemini,N0108_L4_Nfa586cf7,L4_Nfa586cf7,提升空港口岸通关作业电子化水平,L4,4,通关与口岸效能,False,5,5,5,5.0,5.0,,无明显问题,KEEP
C_gemini,N0109_L3_N9ae5e272,L3_N9ae5e272,统筹一级货站功能,L4,4,基础设施与枢纽,False,4,4,5,4.25,4.25,,无明显问题,KEEP
C_gemini,N0110_L4_N2d19c279,L4_N2d19c279,引育优质货运代理,L4,4,市场主体与网络,False,5,1,5,3.6,2.9,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点存在严重语义重复，且兄弟节点间粒度混杂,MERGE_WITH_SIBLING
C_gemini,N0111_L3_N29e43ee4,L3_N29e43ee4,全货运包机基地建设,L4,4,市场主体与网络,True,4,2,5,3.55,2.85,UNBALANCED_BRANCHING;MIXED_ABSTRACTION_SIBLINGS,兄弟节点数量过多且存在大量语义重叠和粒度混杂，缺乏合理的中间分类层级。,INSERT_INTERMEDIATE_NODE
C_gemini,N0112_L2_N640a2992,L2_N640a2992,优化供应链管理,L4,4,市场主体与网络,True,2,2,5,2.75,1.05,PARENT_CHILD_IDENTICAL;SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,子节点存在严重同义重复及父子语义重叠，且包含偏离主题的航司运力节点；兄弟节点亦存在大量重复。,COMPRESS_PARENT_CHILD
C_gemini,N0113_L4_N31c774ef,L4_N31c774ef,加强与货运航空公司合作,L4,4,市场主体与网络,True,4,2,4,3.3,2.1,SIBLING_SEMANTIC_DUPLICATE;UNBALANCED_BRANCHING;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点语义高度重复，且父节点下兄弟节点过多、抽象层级混杂。,MERGE_WITH_SIBLING
C_gemini,N0114_L4_N0188902d,L4_N0188902d,建设跨境产业园,L4,4,区域协同与产业联动,False,4,2,5,3.55,3.35,MIXED_ABSTRACTION_SIBLINGS,兄弟节点'推动区港联动'抽象层级过高且与祖父节点同义，不应与具体项目并列,KEEP
C_gemini,N0115_L2_N709fdde1,L2_N709fdde1,市场主体培育,L4,4,市场主体与网络,True,2,1,4,2.15,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE,当前节点与父节点语义高度重复，且与兄弟节点存在完全同名及严重语义重叠。,COMPRESS_PARENT_CHILD
C_gemini,N0116_L2_Nbfebbffa,L2_Nbfebbffa,构建优质航线网络,L4,4,市场主体与网络,True,4,2,4,3.3,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点数量过多且存在大量语义重复和粒度混杂，当前节点与多个兄弟节点高度重合。,MERGE_WITH_SIBLING
C_gemini,N0117_L3_N965cfc12,L3_N965cfc12,提高航线网络全球通达性,L4,4,基础设施与枢纽,False,5,5,5,5.0,5.0,,无明显问题,KEEP
C_gemini,N0118_L3_N303eccc1,L3_N303eccc1,打造精品中转航线网络,L4,4,市场主体与网络,True,4,2,4,3.3,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,与兄弟节点语义高度重复，且兄弟节点列表存在大量重复和层级混杂,MERGE_WITH_SIBLING
C_gemini,N0119_L4_Nf3f8f8c3,L4_Nf3f8f8c3,提供门到门物流服务,L4,4,区域协同与产业联动,False,5,4,5,4.65,4.65,,无明显问题,KEEP
C_gemini,N0120_L4_N162d5723,L4_N162d5723,加强国内外航空货运市场推介,L4,4,市场主体与网络,False,4,2,3,3.05,2.85,MIXED_ABSTRACTION_SIBLINGS,当前节点与兄弟节点分类逻辑不一致，且标签带有冗余动词修饰。,RENAME
C_gemini,N0121_L3_N3ba23cb1,L3_N3ba23cb1,拓展货运中转服务,L4,4,市场主体与网络,False,4,2,5,3.55,3.05,SIBLING_SEMANTIC_DUPLICATE,当前节点与兄弟节点“开展多形式中转业务”存在明显的语义重叠。,MERGE_WITH_SIBLING
C_gemini,N0122_L2_N8e687f9d,L2_N8e687f9d,构建全球航空货运网络,L4,4,市场主体与网络,True,4,1,5,3.2,2.0,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,与多个兄弟节点存在严重语义重复，且兄弟节点数量过多、粒度混杂。,MERGE_WITH_SIBLING
C_gemini,N0123_L4_N6c7fdcaf,L4_N6c7fdcaf,强化电子商务发展政策支持,L4,4,资源与要素保障,False,5,3,5,4.3,4.3,,当前节点无明显问题，但兄弟节点之间存在语义重复。,KEEP
C_gemini,N0124_L3_N3810ecfd,L3_N3810ecfd,推动区域机场合作,L4,4,战略规划与治理,False,5,3,5,4.3,3.8,SIBLING_SEMANTIC_DUPLICATE,当前节点无明显问题，但兄弟节点中存在高度重复的专项研究项。,KEEP
C_gemini,N0125_L4_N8d005590,L4_N8d005590,健全应急物流包机服务体系,L4,4,市场主体与网络,True,4,2,5,3.55,2.85,UNBALANCED_BRANCHING;MIXED_ABSTRACTION_SIBLINGS,兄弟节点数量过多且存在大量语义重复与抽象层级混杂，缺乏合理的分类结构。,INSERT_INTERMEDIATE_NODE
C_gemini,N0126_L4_N85bf292e,L4_N85bf292e,加快电子商务体系建设,L4,4,基础设施与枢纽,False,2,1,4,2.15,1.0,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点“多式联运”存在语义偏移，且与兄弟节点“电子商务体系支持”高度重复。,MERGE_WITH_SIBLING
C_gemini,N0127_L2_Nb80d9c6e_BR_fdd38b,L2_Nb80d9c6e_BR_fdd38b,航线网络建设,L4,4,基础设施与枢纽,True,3,1,5,2.8,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与多个兄弟节点语义高度重复，且兄弟节点间存在大量交叉和同义反复。,MERGE_WITH_SIBLING
C_gemini,N0128_L3_N94978a33,L3_N94978a33,提升客机腹舱运力,L4,4,市场主体与网络,True,4,2,5,3.55,2.35,SIBLING_SEMANTIC_DUPLICATE;UNBALANCED_BRANCHING;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点“提升客机腹舱货邮量”语义高度重复，且兄弟节点数量过多、层级混杂。,MERGE_WITH_SIBLING
C_gemini,N0129_L4_Nb4e3c0ce,L4_Nb4e3c0ce,开展多形式中转业务,L4,4,市场主体与网络,False,4,2,5,3.55,3.05,SIBLING_SEMANTIC_DUPLICATE,当前节点与兄弟节点“拓展货运中转服务”存在明显的语义重叠,MERGE_WITH_SIBLING
C_gemini,N0130_L3_N86ef6403,L3_N86ef6403,强化国际货运航班时刻供给,L4,4,市场主体与网络,True,3,1,4,2.55,1.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在大量语义重复且抽象层级严重混杂，当前节点与航线供给类节点存在交叉,MERGE_WITH_SIBLING
C_gemini,N0131_L4_Ne55e384d,L4_Ne55e384d,统筹单据电子化与标准化建设,L4,4,智慧绿色转型,False,2,5,4,3.55,2.05,PARENT_CHILD_IDENTICAL;UNBALANCED_BRANCHING,父子节点语义高度重复且为单线分支，子节点范围甚至大于父节点。,COMPRESS_PARENT_CHILD
C_gemini,N0132_L3_N0362ceea,L3_N0362ceea,加快完善口岸功能,L4,4,战略规划与治理,False,5,5,4,4.75,4.75,,无明显问题,KEEP
C_gemini,N0133_L3_Nd571b089,L3_Nd571b089,提升装备专业化水平,L4,4,基础设施与枢纽,False,4,2,5,3.55,3.35,MIXED_ABSTRACTION_SIBLINGS,兄弟节点中存在上下位关系导致粒度混杂,KEEP
C_gemini,N0134_L2_Ne4cef915_BR_f9b7ac,L2_Ne4cef915_BR_f9b7ac,运力提升措施,L4,4,市场主体与网络,True,2,2,3,2.25,1.05,PARENT_CHILD_IDENTICAL;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点语义高度重复，且作为抽象分类标签不应与具体措施作为兄弟节点并列。,COMPRESS_PARENT_CHILD
C_gemini,N0135_L3_Na1b5b8e4,L3_Na1b5b8e4,加快国际航空物流中心载体建设,L4,4,市场主体与网络,False,5,4,4,4.4,4.4,,标签包含动词前缀，建议统一为名词性短语以提升规范性,RENAME
C_gemini,N0136_L3_N198ad664,L3_N198ad664,积极打造中转航线,L4,4,市场主体与网络,True,4,2,4,3.3,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,与兄弟节点“打造精品中转航线网络”语义高度重复，且兄弟节点列表存在大量重复和粒度混杂。,MERGE_WITH_SIBLING
C_gemini,N0137_L4_N1c9477d5,L4_N1c9477d5,完善冷链物流标准化体系,L5,5,市场主体与网络,True,5,5,5,5.0,5.0,,无明显问题,KEEP
C_gemini,N0138_L3_N640a2992,L3_N640a2992,进一步优化供应链管理,L5,5,市场主体与网络,True,1,2,2,1.6,1.0,PARENT_CHILD_IDENTICAL;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点完全同义重复，且兄弟节点间存在大量语义重复。,COMPRESS_PARENT_CHILD
C_gemini,N0139_L3_Nc56580b0,L3_Nc56580b0,提升运力供给水平,L5,5,市场主体与网络,True,2,1,5,2.4,1.2,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS;SIBLING_SEMANTIC_DUPLICATE,当前节点（运力）与父节点（货源）概念不符，且兄弟节点存在严重语义重叠与层级混杂。,MOVE_TO_OTHER_PARENT
C_gemini,N0140_L2_N640a2992_BR_b1b518,L2_N640a2992_BR_b1b518,供应链金融支持,L5,5,市场主体与网络,True,4,1,5,3.2,2.5,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点“推动供应链金融快速发展”语义高度重复，且兄弟节点列表存在大量重复和偏题项。,MERGE_WITH_SIBLING
C_gemini,N0141_L3_Ne5a02d74,L3_Ne5a02d74,提升中转联运功能,L5,5,市场主体与网络,True,5,2,5,3.95,3.25,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,兄弟节点存在明显的语义重复和抽象层级混杂，部分兄弟节点过于宽泛。,KEEP
C_gemini,N0142_L3_Nc97533ee,L3_Nc97533ee,引进航司提升运力,L5,5,市场主体与网络,True,2,1,4,2.15,1.45,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,当前节点属于运力建设范畴，放在“优化供应链管理”下存在语义偏移，且兄弟节点存在大量同义重复。,MOVE_TO_OTHER_PARENT
C_gemini,N0143_L3_Nd551ce89,L3_Nd551ce89,发展航空中转集拼业务,L5,5,市场主体与网络,True,4,2,5,3.55,2.85,MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在大量语义重复和层级混杂，且部分兄弟节点与父节点同义，缺乏合理的分类结构。,INSERT_INTERMEDIATE_NODE
C_gemini,N0144_L3_Nd3c80123,L3_Nd3c80123,加快实施货运通道建设,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与兄弟节点“货运通道与设施建设”语义高度重复。,MERGE_WITH_SIBLING
C_gemini,N0145_L3_Nb394347b,L3_Nb394347b,优化简化安检流程,L5,5,市场主体与网络,True,5,2,5,3.95,3.75,MIXED_ABSTRACTION_SIBLINGS,兄弟节点抽象层级混杂，且部分兄弟节点存在语义重复和偏题现象。,KEEP
C_gemini,N0146_L3_N9a9d4b5c,L3_N9a9d4b5c,支持多元市场主体发展,L5,5,市场主体与网络,True,4,2,4,3.3,3.1,MIXED_ABSTRACTION_SIBLINGS,当前节点过于宏观，与聚焦特定类型企业的兄弟节点抽象层级混杂，且兄弟节点间存在严重重复。,KEEP
C_gemini,N0147_L3_N90c2cae1,L3_N90c2cae1,企业运营环境优化,L5,5,市场主体与网络,True,3,1,5,2.8,2.1,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与多个兄弟节点语义高度重复，且兄弟节点列表存在大量同义项未合并。,MERGE_WITH_SIBLING
C_gemini,N0148_L2_Nf64b0b03_BR_2e222e,L2_Nf64b0b03_BR_2e222e,物流园区建设,L5,5,市场主体与网络,True,3,2,5,3.15,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;SEMANTIC_DRIFT_CHILD,与兄弟节点存在包含关系，且与父节点提升效率的主题略有偏移,MERGE_WITH_SIBLING
C_gemini,N0149_L4_Nea99104a,L4_Nea99104a,做大跨境电商和国际航空货运规模,L5,5,市场主体与网络,True,2,2,3,2.25,1.55,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,当前节点包含“跨境电商”，超出父节点“构建国际航线网络”的范畴，且兄弟节点间存在重复和偏题现象。,RENAME
C_gemini,N0150_L3_Nf8bb4ea7,L3_Nf8bb4ea7,加强集疏运体系建设,L5,5,市场主体与网络,True,4,2,5,3.55,3.35,MIXED_ABSTRACTION_SIBLINGS,兄弟节点抽象层级混杂，部分兄弟节点过于宽泛且与父节点语义重合,KEEP
C_gemini,N0151_L3_Na7c6a537,L3_Na7c6a537,多式联运发展推进,L5,5,市场主体与网络,True,2,2,3,2.25,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点语义高度重合，且与兄弟节点“探索开展多式联运”高度重复，抽象层级过高。,MERGE_WITH_SIBLING
C_gemini,N0152_L4_N7d2d45d8,L4_N7d2d45d8,推进冷链物流基础设施建设,L5,5,市场主体与网络,True,5,5,5,5.0,5.0,,无明显问题,KEEP
C_gemini,N0153_L4_N70a840eb,L4_N70a840eb,完善冷链物流监管体系,L5,5,市场主体与网络,True,5,5,5,5.0,5.0,,无明显问题,KEEP
C_gemini,N0154_L3_Nf3b017a0,L3_Nf3b017a0,完善国际货运航线,L5,5,市场主体与网络,True,4,1,5,3.2,2.5,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点高度同义重复，且兄弟节点集合逻辑混乱,MERGE_WITH_SIBLING
C_gemini,N0155_L4_N5e94e625,L4_N5e94e625,推动跨境电商企业数字化转型,L5,5,市场主体与网络,True,3,2,5,3.15,2.75,GRANULARITY_JUMP;MIXED_ABSTRACTION_SIBLINGS,当前节点粒度较细，与父节点存在粒度跳跃，应归入更直接的上位节点中。,MOVE_TO_OTHER_PARENT
C_gemini,N0156_L4_N5fc249ab,L4_N5fc249ab,规划配置陆侧道路,L6,6,市场主体与网络,True,5,2,5,3.95,3.75,MIXED_ABSTRACTION_SIBLINGS,兄弟节点抽象层级混杂，部分兄弟节点过于宽泛且与父节点语义重叠,KEEP
C_gemini,N0157_L4_Ndfac356a,L4_Ndfac356a,规划配置货机位,L6,6,市场主体与网络,True,5,2,5,3.95,3.75,MIXED_ABSTRACTION_SIBLINGS,兄弟节点抽象层级严重混杂，宏观规划与具体设施配置并列,KEEP
C_gemini,N0158_L4_Nb11795db,L4_Nb11795db,开通贸易密切城市航线,L6,6,市场主体与网络,True,5,4,5,4.65,4.65,,无明显问题,KEEP
C_gemini,N0159_L4_Na37f8214,L4_Na37f8214,引导国际货运航线布局与制造业需求对接,L6,6,市场主体与网络,True,4,4,4,4.0,4.0,,无明显问题,KEEP
C_gemini,N0160_L4_Na8ba2f4a,L4_Na8ba2f4a,探索开展多式联运,L6,6,市场主体与网络,True,2,2,3,2.25,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE,当前节点与父节点及兄弟节点语义高度重复，未提供更具体的细分内容。,COMPRESS_PARENT_CHILD
C_gemini,N0162_L3_N65606e29,L3_N65606e29,强化陆运集货网络,L4,4,市场主体与网络,True,2,2,5,2.75,1.55,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,当前节点属于地面集疏运体系，与父节点“货运航线网络”存在语义偏移，且兄弟节点过多且存在大量重复。,MOVE_TO_OTHER_PARENT
C_gemini,N0163_L2_N578f3b8a_BR_6092b1,L2_N578f3b8a_BR_6092b1,航空货运枢纽建设,L3,3,战略规划与治理,True,4,4,5,4.25,4.25,,当前节点本身无明显问题，但其子节点存在语义重复及标签过长现象。,KEEP
C_gemini,N0164_L4_Nfdd2124b,L4_Nfdd2124b,加快引进货运航司,L6,6,市场主体与网络,True,4,1,4,2.95,2.25,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与兄弟节点“引进货运航司”语义高度重复，且兄弟节点间抽象层级混杂。,MERGE_WITH_SIBLING
C_gemini,N0165_L3_Naeed249a,L3_Naeed249a,加强招商,L5,5,市场主体与网络,True,4,1,3,2.7,2.0,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与兄弟节点语义高度重复，且兄弟节点层级与粒度严重混乱。,MERGE_WITH_SIBLING
C_gemini,N0166_L3_Nccfe417c,L3_Nccfe417c,强化国际航空货运航线供给,L4,4,市场主体与网络,True,4,1,4,2.95,1.75,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点存在大量语义重复（如多个构建国际/全球航线网络），且抽象层级混杂。,MERGE_WITH_SIBLING
C_gemini,N0167_L4_Na1c24377,L4_Na1c24377,推进跨境电商产业园区建设,L5,5,市场主体与网络,True,4,1,5,3.2,2.5,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点“推进跨境电商园区建设”语义高度重复，且兄弟节点整体存在大量重复和层级混杂。,MERGE_WITH_SIBLING
C_gemini,N0168_L3_Ned79e54c,L3_Ned79e54c,强化服务保障能力,L5,5,市场主体与网络,True,2,2,4,2.5,1.3,PARENT_CHILD_IDENTICAL;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点语义高度重合，且兄弟节点间存在明显重复与粒度混杂。,RENAME
C_gemini,N0169_L3_Nb67e0092,L3_Nb67e0092,提升国际货运中转功能,L5,5,市场主体与网络,True,4,2,5,3.55,2.85,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与兄弟节点语义高度重复，且兄弟节点整体存在较多重叠与粒度混杂问题。,MERGE_WITH_SIBLING
C_gemini,N0170_L4_N6bcc2030,L4_N6bcc2030,构建高效的航空物流地面集散体系,L6,6,市场主体与网络,True,4,2,5,3.55,2.85,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,兄弟节点中存在与父节点同义重复的泛化节点，导致兄弟间抽象层级混杂,KEEP
C_gemini,N0171_L2_Nbfebbffa_BR_cc65d1,L2_Nbfebbffa_BR_cc65d1,航线网络布局,L4,4,市场主体与网络,True,3,1,4,2.55,1.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点数量过多且存在大量语义重复和粒度混杂，当前节点与兄弟节点存在重叠。,MERGE_WITH_SIBLING
C_gemini,N0172_L4_Nbc7f4787,L4_Nbc7f4787,推进保税物流园区建设,L5,5,市场主体与网络,True,4,2,5,3.55,3.05,SIBLING_SEMANTIC_DUPLICATE,当前节点与兄弟节点“物流园区建设”存在明显的语义重叠和包含关系,MERGE_WITH_SIBLING
C_gemini,N0173_L4_Nd788e769,L4_Nd788e769,加强国内外航空货运招商工作,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点“航空货运招商”语义高度重复，且兄弟节点整体抽象层级混乱。,MERGE_WITH_SIBLING
C_gemini,N0174_L3_N22dcecc8,L3_N22dcecc8,引进培育货运龙头企业,L5,5,市场主体与网络,True,5,2,5,3.95,3.25,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点“培育物流龙头企业”和“引入培育龙头企业”存在严重的语义重复和层级混杂。,MERGE_WITH_SIBLING
C_gemini,N0175_L3_N133b0ed2,L3_N133b0ed2,推进集疏运体系建设,L3,3,资源与要素保障,True,5,1,5,3.6,3.1,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点完全重复,MERGE_WITH_SIBLING
C_gemini,N0176_L2_Nd39445b0,L2_Nd39445b0,大力开拓航空物流新兴业态,L4,4,市场主体与网络,True,5,2,4,3.7,3.5,MIXED_ABSTRACTION_SIBLINGS,兄弟节点存在严重语义重复和层级混杂，当前节点标签带有冗余修饰词。,RENAME
C_gemini,N0179_L3_N62ed0091,L3_N62ed0091,推进智慧物流建设,L5,5,市场主体与网络,True,4,3,5,3.9,3.7,MIXED_ABSTRACTION_SIBLINGS,兄弟节点中存在包含关系且粒度混杂，基础设施建设与流程优化并列。,KEEP
C_gemini,N0180_L2_N9a2b3002,L2_N9a2b3002,鼓励航空货运市场主体开行全货机定期航线,L4,4,市场主体与网络,True,4,2,4,3.3,2.6,MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,兄弟节点数量过多且抽象层级混杂，存在大量语义重叠与分类不清。,INSERT_INTERMEDIATE_NODE
C_gemini,N0181_L2_N926fa20a,L2_N926fa20a,优化拓展货运航线网络,L4,4,市场主体与网络,True,2,1,4,2.15,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,当前节点与父节点语义高度重复，且兄弟节点存在大量语义重叠和层级混杂。,COMPRESS_PARENT_CHILD
C_gemini,N0182_L2_N68c2aa93,L2_N68c2aa93,提升货源组织能力,L4,4,市场主体与网络,True,2,2,4,2.5,1.0,MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING;SEMANTIC_DRIFT_CHILD;PARENT_CHILD_IDENTICAL,子节点包含超出范围的“运力”内容且存在同义重复，兄弟节点数量过多且粒度混杂。,COMPRESS_PARENT_CHILD
C_gemini,N0183_L4_N848f47e5,L4_N848f47e5,统筹完善机场航空货运保障设施设备,L5,5,基础设施与枢纽,True,5,5,5,5.0,5.0,,无明显问题,KEEP
C_gemini,N0184_L2_N68c2aa93_BR_1322ba,L2_N68c2aa93_BR_1322ba,货源拓展,L5,5,市场主体与网络,True,4,2,5,3.55,2.85,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与兄弟节点“拓展货源组织”高度重复，且兄弟节点间存在包含关系。,MERGE_WITH_SIBLING
C_gemini,N0185_L3_Nea54495c,L3_Nea54495c,加快机场货运重大项目建设,L3,3,基础设施与枢纽,True,4,2,5,3.55,2.85,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,兄弟节点包含非基础设施内容且存在语义重叠，分类逻辑混乱,MERGE_WITH_SIBLING
C_gemini,N0186_L3_Nb0e7dd4f,L3_Nb0e7dd4f,加快数字基建建设,L5,5,市场主体与网络,True,2,2,5,2.75,2.25,SEMANTIC_DRIFT_CHILD,当前节点与父节点“构建国际航线网络”及兄弟节点的主题（航线与货运）存在明显的语义偏移。,MOVE_TO_OTHER_PARENT
C_gemini,N0187_L4_N9596affd,L4_N9596affd,积极推进机场各货运区规划建设,L6,6,市场主体与网络,True,4,2,3,3.05,2.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点语义高度重叠，且兄弟节点间抽象层级混杂，标签包含冗余修饰词。,MERGE_WITH_SIBLING
C_gemini,N0188_L2_N08a346fe,L2_N08a346fe,构建国际航线网络,L4,4,市场主体与网络,True,2,1,5,2.4,1.2,SIBLING_SEMANTIC_DUPLICATE;SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,与多个兄弟节点存在严重语义重复，且子节点包含偏离主题的数字基建内容。,MERGE_WITH_SIBLING
C_gemini,N0189_L3_N33c0e278,L3_N33c0e278,引进培育总部型货代企业,L5,5,市场主体与网络,True,5,2,5,3.95,3.25,MIXED_ABSTRACTION_SIBLINGS;SIBLING_SEMANTIC_DUPLICATE,兄弟节点存在明显的语义重叠和抽象层级混杂，部分节点过于宽泛。,KEEP
C_gemini,N0190_L3_N74ff71bd,L3_N74ff71bd,强化行业资源供给,L4,4,市场主体与网络,True,2,2,3,2.25,1.05,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS;UNBALANCED_BRANCHING,当前节点语义过于宽泛，与父节点“货运航线网络”存在语义偏移，且兄弟节点数量过多、高度重复且层级混杂。,RENAME
C_gemini,N0191_L3_Nc3e4e468,L3_Nc3e4e468,推进临空经济发展,L5,5,市场主体与网络,True,1,1,3,1.5,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与父节点同义重复，且存在完全相同的兄弟节点，兄弟节点间粒度混杂且大量重复。,COMPRESS_PARENT_CHILD
C_gemini,N0192_L4_Ne0f95b19,L4_Ne0f95b19,推进航空敏感货物运输业务,L4,4,市场主体与网络,True,2,1,4,2.15,1.0,SIBLING_SEMANTIC_DUPLICATE;SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点高度重复，且业务类型偏离了父节点“航线网络”的范畴。,MERGE_WITH_SIBLING
C_gemini,N0193_L1_N70e79b29_BR_167030,L1_N70e79b29_BR_167030,物流服务与业态创新,L3,3,市场主体与网络,True,2,5,5,3.8,3.3,UNBALANCED_BRANCHING,当前节点本身定位合理，但其子节点存在严重的同义重复和完全相同的标签，需合并清理。,KEEP
C_gemini,N0194_L3_Nb328f7fc,L3_Nb328f7fc,货运通道与设施建设,L5,5,市场主体与网络,True,4,2,5,3.55,2.85,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点与兄弟节点存在严重语义重复，且部分子节点与当前节点概念重叠。,MERGE_WITH_SIBLING
C_gemini,N0195_L3_N7c0dd099,L3_N7c0dd099,强化货运枢纽地位,L4,4,基础设施与枢纽,True,2,1,4,2.15,1.0,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,当前节点比父节点更宏观（上下位倒置），且与多个兄弟节点语义高度重叠，兄弟节点集混乱。,MERGE_WITH_SIBLING
