t5_node_id,unit_text,source_snippet,anchor_parent_id,source_doc_id,source_block_range,parent_title_text
T5_DF1759_00119_04,建设算力基础设施,加快建设信息基础设施、通信网络基础设施、新技术基础设施（人工智能、云计算、区块链）、算力基础设施（数据中心、智能计算中心）。,DF1759_00118_01,DF1759,119-119,3.加快数字基建建设。
T5_DF1759_00119_05,推动传统基建数智升级,应用互联网、大数据、人工智能等技术，支撑传统基础设施转型升级。,DF1759_00118_01,DF1759,119-119,3.加快数字基建建设。
T5_DF1759_00121_01,引入货运市场主体,抓紧引入航空货运市场参与主体,DF1759_00120_01,DF1759,121-121,（三）提升货源组织能力。
T5_DF1759_00121_02,强化货源组织能力,不断强化机场货源组织能力,DF1759_00120_01,DF1759,121-121,（三）提升货源组织能力。
T5_DF1759_00124_01,引进全球货代企业,积极争取引进全球领先的航空货运代理企业,DF1759_00123_01,DF1759,124-124,引育优质货运代理和大型电商物流企业。
T5_DF1759_00124_02,优化货运产品结构,优化航空货运产品结构,DF1759_00123_01,DF1759,124-124,引育优质货运代理和大型电商物流企业。
T5_DF1759_00124_03,合作电商物流企业,与电商物流企业开展合作,DF1759_00123_01,DF1759,124-124,引育优质货运代理和大型电商物流企业。
T5_DF1759_00124_04,打造跨境产业链,打造稳定的中国一东盟跨境电商产业链,DF1759_00123_01,DF1759,124-124,引育优质货运代理和大型电商物流企业。
T5_DF1759_00127_01,布局航空物流体系,"布局""通道+枢纽+网络""的航空物流运作体系",DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00127_02,延伸货站吸引能力,延伸货站吸引能力,DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00127_03,提升海外配送能力,提升海外地面配送能力,DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00127_04,保障最后一公里,"有效保障""最后一公里""安全可靠",DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00127_05,拓展门到门服务,"拓展国际全链条""门到门""服务",DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00127_06,强化货物集疏能力,强化机场货物集疏能力,DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00127_07,打造生鲜集散中心,打造生鲜集散中心,DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00127_08,建设电商分拨中心,跨境电商分拨中心,DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00127_09,建设快件集散中心,快件集散中心,DF1759_00126_01,DF1759,127-127,构建高效的航空物流地面集散体系。
T5_DF1759_00129_01,前移货运服务,前移南宁机场航空货物运输服务至机场周边的其他城市及其高新技术开发区、自由贸易区、东兴口岸、凭祥口岸等,DF1759_00128_01,DF1759,129-129,延伸货运服务，探索异地货站模式。
T5_DF1759_00129_02,设置异地货站,探索与珠三角货源地联动，设置异地货站或者卡车航班,DF1759_00128_01,DF1759,129-129,延伸货运服务，探索异地货站模式。
T5_DF1759_00129_03,开行卡车航班,探索与珠三角货源地联动，设置异地货站或者卡车航班,DF1759_00128_01,DF1759,129-129,延伸货运服务，探索异地货站模式。
T5_DF1759_00129_04,实现异地分拨,多地联动实现异地货物分拨、舱单管理、进出口申报、初筛放行和异常处理等一系列现场操作,DF1759_00128_01,DF1759,129-129,延伸货运服务，探索异地货站模式。
T5_DF1759_00129_05,优化通关流程,多地联动实现异地货物分拨、舱单管理、进出口申报、初筛放行和异常处理等一系列现场操作，节省货物运输时间，降低运营成本，提高通关效率,DF1759_00128_01,DF1759,129-129,延伸货运服务，探索异地货站模式。
T5_DF1759_00132_01,探索多式联运模式,加快探索陆海空铁多种方式联动,DF1759_00131_01,DF1759,132-132,借鉴先进经验，探索南宁机场开展多式联运。
T5_DF1759_00132_02,引入卡车航班运营,引入卡车航班在机场运营,DF1759_00131_01,DF1759,132-132,借鉴先进经验，探索南宁机场开展多式联运。
T5_DF1759_00132_03,整合运力资源,重点整合运力资源,DF1759_00131_01,DF1759,132-132,借鉴先进经验，探索南宁机场开展多式联运。
T5_DF1759_00132_04,吸引物流整合商,吸引物流整合商开展枢纽运作,DF1759_00131_01,DF1759,132-132,借鉴先进经验，探索南宁机场开展多式联运。
T5_DF1759_00132_05,衔接陆海空运输,加大陆海空衔接的现代综合运输体系建设,DF1759_00131_01,DF1759,132-132,借鉴先进经验，探索南宁机场开展多式联运。
T5_DF1759_00132_06,提升货运集疏能力,提升货运中转和集疏能力,DF1759_00131_01,DF1759,132-132,借鉴先进经验，探索南宁机场开展多式联运。
T5_DF1759_00132_07,推动软硬件协同,实现软硬件协同发展,DF1759_00131_01,DF1759,132-132,借鉴先进经验，探索南宁机场开展多式联运。
T5_DF1759_00139_01,推进货运智慧化,航空货运智慧化势在必行,DF1759_00138_01,DF1759,139-139,（四）智慧货运高效管理。
T5_DF1759_00142_01,推动航空物流数据互联共享,推动口岸机场和航空公司、空管及监管等单位数据互联共享,DF1759_00141_01,DF1759,142-142,加快构建智慧航空物流综合服务平台。
T5_DF1759_00142_02,实现货运全球追踪与智能调度,实现国际航空货运的全球追踪、大数据流量管理、智能进离港排队、区域管制中心联网等功能,DF1759_00141_01,DF1759,142-142,加快构建智慧航空物流综合服务平台。
T5_DF1759_00142_03,应用新技术构建货运网络,"充分利用物联网、云计算、区块链等新技术, 打造自主可控的国际航空货运网络",DF1759_00141_01,DF1759,142-142,加快构建智慧航空物流综合服务平台。
T5_DF1759_00144_01,推行多式联运一单制,"推行多式联运""一单制""， 加快货物流通速度，降本增效。",DF1759_00143_01,DF1759,144-144,统筹单据电子化和标准化建设。
T5_DF1759_00144_02,明确电子运单标准规则,进一步明确多式联运电子运单的数据标准、交换规则及参与联运各方（海关、铁路局、民航局等）的职责范围等。,DF1759_00143_01,DF1759,144-144,统筹单据电子化和标准化建设。
T5_DF1759_00144_03,推广标准化联运单证,率先在国内公铁联运使用标准化单证，逐步推广到内水陆上多式联运，做好与空运、海运运单的衔接，实现陆海空多式联运运单的统一。,DF1759_00143_01,DF1759,144-144,统筹单据电子化和标准化建设。
T5_DF1759_00147_01,推广货物全流程追踪,通过 RFID、条码等技术将货物信息进行绑定，实现对货物信息的全流程追踪,DF1759_00146_01,DF1759,147-147,航空货运全流程定位追踪。
T5_DF1759_00147_02,实现设备精准定位,通过物联网技术实现设备信息可视化，对设备进行精准定位,DF1759_00146_01,DF1759,147-147,航空货运全流程定位追踪。
T5_DF1759_00149_01,建设货物状态可视化系统,通过物联网技术，将货物信息实时上传至云端，对货物的状态进行实时监控，实现货运流程环节的可视化和设备状态的可视化，实现智能化数字监管、设备调配、流程管理。,DF1759_00148_01,DF1759,149-149,货物状态可视化。
T5_DF1759_00152_01,贯彻客货并举策略,"贯彻""客货并举""发展策略",DF1759_00151_01,DF1759,152-152,打造良好的航空货运社区。
T5_DF1759_00152_02,联合货运主体协作,紧密联合上下游其他参与主体共同协作,DF1759_00151_01,DF1759,152-152,打造良好的航空货运社区。
T5_DF1759_00152_03,提升货运服务水平,全面提升航空货运服务水平,DF1759_00151_01,DF1759,152-152,打造良好的航空货运社区。
T5_DF1759_00154_01,引入战略投资者,引入具有货源优势、管理经验和组织经验丰富、资金充沛的战略投资者，增强机场经营实力。,DF1759_00153_01,DF1759,154-154,引入资金和战投，增强经营实力。
T5_DF1759_00156_01,推进货运无纸化,电子货运无纸化：以货运电子运单的推广和运用作为切入点，探索全流程单据、信息的电子化，最终实现无纸化运营。,DF1759_00155_01,DF1759,156-162,货运信息化发展任务
T5_DF1759_00156_02,建设综合服务平台,打造综合服务平台：打造南宁航空货运综合服务平台，实现航空货运生态圈参与方（航司、货站、海关、地方政府）信息互通、数据共享、流程透明。,DF1759_00155_01,DF1759,156-162,货运信息化发展任务
T5_DF1759_00156_03,升级货站信息系统,升级货站运营系统：研究现有货运系统的问题，在信息标准化、各方信息互通、数据统计分析、调度和运营可视化等进行全面改善提升。,DF1759_00155_01,DF1759,156-162,货运信息化发展任务
T5_DF1759_00156_04,实现全流程定位追踪,全流程定位跟踪：实现航空货运操作中的人、货、设备、场所都获得数字身份，从智慧定位、移动更新、智慧安检、无人驾驶、智慧调度等多个场景，打造货运全流程数字化体系，实现航空货运全流程定位追踪、状态可视化。,DF1759_00155_01,DF1759,156-162,货运信息化发展任务
T5_DF1759_00156_05,部署自动化作业设备,自动化作业设备：依托南宁机场公共货站二期项目，根据货站作业流程，设计自动化解决方案，采购自动化作业设备，提高货站处理效率。,DF1759_00155_01,DF1759,156-162,货运信息化发展任务
T5_DF1759_00156_06,建设智慧货运园区,打造智慧货运区：打造国内一流、智慧前沿的货运园区，增强智能化基础设施建设，建设货运专用机房、专用私有云、集控中心等设施；实现园区内设施、设备、人员、车辆、能源的高效管理。,DF1759_00155_01,DF1759,156-162,货运信息化发展任务
T5_DF1759_00165_01,打造临空特色产业,联合临空经济区，集结本地商贸企业，打造特色产业园，发展生鲜、跨境等产业,DF1759_00164_01,DF1759,165-165,（五）延伸产业丰富业态。
T5_DF1759_00165_02,延伸航空货运产业链,以民航局延伸航空货运产业链的要求为导向,DF1759_00164_01,DF1759,165-165,（五）延伸产业丰富业态。
T5_DF1759_00165_03,规划产业链功能落地,探索其产业链上下游功能的规划落地,DF1759_00164_01,DF1759,165-165,（五）延伸产业丰富业态。
T5_DF1759_00168_01,搭建航空货运需求平台,搭建本地有航空货运需求的商贸企业信息平台，掌握物流需求,DF1759_00167_01,DF1759,168-168,"与快递企业深度合作，实现""门到门""的服务。"
T5_DF1759_00168_02,搭建配送分销平台,"搭建配送分销平台，实现企业在线下单，为企业提供""门到门""服务",DF1759_00167_01,DF1759,168-168,"与快递企业深度合作，实现""门到门""的服务。"
T5_DF1759_00168_03,搭建JIT保障服务平台,搭建JIT（Just in Time，准时制生产方式）保障服务平台，为企业定制航班航线班次，为生产制造企业提质增效贡献力量,DF1759_00167_01,DF1759,168-168,"与快递企业深度合作，实现""门到门""的服务。"
T5_DF1759_00170_01,搭建电商综合服务平台,搭建跨境电商企业综合服务平台,DF1759_00169_01,DF1759,170-170,建设跨境产业园，打造中国一东盟跨境电商综合服务平台。
T5_DF1759_00170_02,共建跨境电商产业园,与Lazada、Shopee 等合作共建跨境电商产业园,DF1759_00169_01,DF1759,170-170,建设跨境产业园，打造中国一东盟跨境电商综合服务平台。
T5_DF1759_00170_03,完善保税仓储服务,提供售后服务保障、保税存储、订单拣选,DF1759_00169_01,DF1759,170-170,建设跨境产业园，打造中国一东盟跨境电商综合服务平台。
T5_DF1759_00173_01,构建生鲜快链网络,以空运为核心，布局东盟中高端生鲜24小时 快速供应链网络,DF1759_00172_01,DF1759,173-173,"依托""中国东盟生鲜产业园""，打造生鲜集散中心、加工 中心、交易中心。"
T5_DF1759_00173_02,融合多式冷链运输,"以""冷链空运+冷链公路运输+冷链高铁运输"" 相结合的方式，满足国内客户2一24小时分拨需求",DF1759_00172_01,DF1759,173-173,"依托""中国东盟生鲜产业园""，打造生鲜集散中心、加工 中心、交易中心。"
T5_DF1759_00176_01,协调区港规划,开展机场口岸区与临空区协调规划，合理设计业务流程，研究规划货运专用通道。,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_02,优化区港业务流程,合理设计业务流程……机场口岸区与临空区协调规划、业务流程设计科学合理,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_03,规划货运专用通道,研究规划货运专用通道……必要时规划货运专用通道,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_04,探索关内分拨模式,探索关内分拨、代码植入等方式，使得口岸更好地为临空产业服务。,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_05,申请保税物流中心,积极推动保税物流中心（B型）申请工作。,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_06,创新区港监管模式,创新区港监管模式（大通关模式），实现保税区和国际货站之间便利交货。,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_07,建设异地货站,探索设置异地货站。在临空区域、自贸区、综保区、跨境电商综试区内探索设置异地货站,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_08,提供特殊货物通关便利,根据货物类型和客户需求，给予特殊货物通关便利,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_09,打造保税物流园区,打造保税物流园区。基于南宁综合保税区迁建至国际铁路港的背景……逐步打造'零公里产业园'项目落地。,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1759_00176_10,健全城市配套设施,健全城市配套设施的规划建设，吸引人才，加快区港联动进程。,DF1759_00175_01,DF1759,176-179,推动区港联动。
T5_DF1898_00025_01,编制航空货运规划,科学编制南通机场航空货运发展规划,DF1898_00024_01,DF1898,25-25,一是开展航空货运总体规划研究。
T5_DF1898_00025_02,衔接国土空间规划,促进航空货运功能布局与国土空间规划有效衔接,DF1898_00024_01,DF1898,25-25,一是开展航空货运总体规划研究。
T5_DF1898_00025_03,明确货运发展定位,明确南通机场航空货运发展的定位、方向和重点,DF1898_00024_01,DF1898,25-25,一是开展航空货运总体规划研究。
T5_DF1898_00027_01,开展货运需求预测研究,围绕航空货运市场需求预测与分析……专题专项研究,DF1898_00026_01,DF1898,27-28,二是开展航空货运发展专项研究。
T5_DF1898_00027_02,开展基础设施规划研究,围绕……基础设施规划与建设……专题专项研究,DF1898_00026_01,DF1898,27-28,二是开展航空货运发展专项研究。
T5_DF1898_00027_03,开展航线网络优化研究,围绕……航线网络布局与优化……专题专项研究,DF1898_00026_01,DF1898,27-28,二是开展航空货运发展专项研究。
T5_DF1898_00027_04,开展口岸功能开放研究,围绕……口岸功能报批与开放……专题专项研究,DF1898_00026_01,DF1898,27-28,二是开展航空货运发展专项研究。
T5_DF1898_00027_05,开展政策激励机制研究,围绕……扶持培育政策激励机制……专题专项研究,DF1898_00026_01,DF1898,27-28,二是开展航空货运发展专项研究。
T5_DF1898_00031_01,改扩建国际货库,加快推进南通机场国际货库改扩建,DF1898_00030_01,DF1898,31-31,一是推进基础设施建设。
T5_DF1898_00031_02,改造国际航站楼及机组通道,南通机场接收国际入境航班航站楼及国际全货机机组入境通道改造工程,DF1898_00030_01,DF1898,31-31,一是推进基础设施建设。
T5_DF1898_00031_03,建设P2+生物安全实验室,启动海关生物安全二级增强型实验室（P2+实验室）改建项目建设,DF1898_00030_01,DF1898,31-31,一是推进基础设施建设。
T5_DF1898_00031_04,保障货运航司基地投运,保障京东货运航空基地顺利投运,DF1898_00030_01,DF1898,31-31,一是推进基础设施建设。
T5_DF1898_00031_05,完善航空货站及配套,完善京东、顺丰等航空货站及油料、空管、机务维修配套设施,DF1898_00030_01,DF1898,31-31,一是推进基础设施建设。
T5_DF1898_00031_06,建设冷链与查验设施,推进冷库、暂养池、跨境电商保税仓库、初筛鉴定室等基础设施建设,DF1898_00030_01,DF1898,31-31,一是推进基础设施建设。
T5_DF1898_00031_07,优先建设特种货物监管场所,优先保障食用水生动物、进口水果、冰鲜水产品等海关指定监管场所建设,DF1898_00030_01,DF1898,31-31,一是推进基础设施建设。
T5_DF1898_00033_01,构建货运骨干航线,率先构建通达京津冀、粤成渝等地区国际航空货运枢纽城市的货运骨干航线网络,DF1898_00032_01,DF1898,33-33,二是完善航线网络布局。
T5_DF1898_00033_02,新开全货机航班,探索新开至华北、西南、华南等地区城市的全货机航班,DF1898_00032_01,DF1898,33-33,二是完善航线网络布局。
T5_DF1898_00033_03,加密国内货运航线,2023年新开、加密1条京东货航国内航线,DF1898_00032_01,DF1898,33-33,二是完善航线网络布局。
T5_DF1898_00033_04,拓展国际货运航线,2024年新开、加密1条京东货航国内国际航线,DF1898_00032_01,DF1898,33-33,二是完善航线网络布局。
T5_DF1898_00033_05,做强短程国际航线,以日本大阪、东京航线为突破口，做强日韩、东南亚、港澳台等短程国际和地区航线,DF1898_00032_01,DF1898,33-33,二是完善航线网络布局。
T5_DF1898_00033_06,拓展远程国际航线,待市场稳定后逐步拓展至美国、加拿大等欧美远程国际航线,DF1898_00032_01,DF1898,33-33,二是完善航线网络布局。
T5_DF1898_00035_01,推广客机腹舱带货,积极引导航空公司、物流公司采用窄体机或宽体机腹舱带货及客改货航空货运模式,DF1898_00034_01,DF1898,35-36,三是优化货物运输组织。
T5_DF1898_00035_02,发展全货机航线,逐步发展成全货机航线。除京东货航全货机航线外，2023—2024年再新开、加密4条国内国际全货机航线，到2025年全货机航线数量突破10条,DF1898_00034_01,DF1898,35-36,三是优化货物运输组织。
T5_DF1898_00035_03,推进异地货站模式,探索推进异地货站模式，将国际货运航线产品推介到园区，将货站收运服务前置到企业,DF1898_00034_01,DF1898,35-36,三是优化货物运输组织。
T5_DF1898_00035_04,鼓励企业包机运输,鼓励发展2—3家生产型企业与航空公司开展包机业务，提升点对点货物运输效率,DF1898_00034_01,DF1898,35-36,三是优化货物运输组织。
T5_DF1898_00039_01,壮大基地货运航司,培育壮大京东货运航空机队，持续增加基地航司在通运力投放,DF1898_00038_01,DF1898,39-39,一是引入培育龙头企业。
T5_DF1898_00039_02,增开国际直飞航线,增开直飞航线，积极拓展全球货运业务,DF1898_00038_01,DF1898,39-39,一是引入培育龙头企业。
T5_DF1898_00039_03,招引航空物流龙头,吸引顺丰、圆通、UPS、DHL和阿里巴巴、亚马逊、来赞达（Lazada）、虾皮（Shopee）等国内外专业航空物流企业和知名跨境电商平台入驻,DF1898_00038_01,DF1898,39-39,一是引入培育龙头企业。
T5_DF1898_00039_04,共建区域货运基地,在南通建立区域航空货运基地,DF1898_00038_01,DF1898,39-39,一是引入培育龙头企业。
T5_DF1898_00039_05,深化区域产业协作,加强与上海等周边城市的区域产业协作,DF1898_00038_01,DF1898,39-39,一是引入培育龙头企业。
T5_DF1898_00039_06,构建物流战略合作,与2—3家货运代理、卡车运输物流企业构建战略合作伙伴关系,DF1898_00038_01,DF1898,39-39,一是引入培育龙头企业。
T5_DF1898_00039_07,建设国际货邮枢纽,建设面向东南亚的国际航空货邮集散、转运中心,DF1898_00038_01,DF1898,39-39,一是引入培育龙头企业。
T5_DF1898_00039_08,发展多式联运业务,中转服务、多式联运等航空物流业务形成规模,DF1898_00038_01,DF1898,39-39,一是引入培育龙头企业。
T5_DF1898_00041_01,组织周边货源发运,积极组织调集周边城市及国内货源从南通发运,DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00041_02,引导本地货本地运,"引导南通开发区、南通综保区、南通高新区等园区内本地企业“本地货本地运""",DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00041_03,争取转关货物本地清关,对在南通转关的货物，协调争取留在南通清关,DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00041_04,搭建国际国内中转渠道,"搭建完善的国际转国内航班、“卡车航班""中转渠道",DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00041_05,拓展全货机混载业务,拓展全货机混载业务,DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00041_06,增强回程货源组织,增强回程货源组织能力,DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00041_07,搭建国际物流交流平台,搭建国际贸易物流交流平台或举办提升国际航空货运能力高层论坛,DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00041_08,布局海外货运代理点,探索在海外关键节点布局货运代理点,DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00041_09,打造海外仓航线网络,打造以京东海外仓为主要节点的国际航线网络,DF1898_00040_01,DF1898,41-41,二是强化货源组织调度。
T5_DF1898_00043_01,加密机场周边路网,加密机场周边地区公路及城市道路网,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00043_02,建设地面集疏运体系,建设南通机场辐射中短程市场的地面物流集疏运体系,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00043_03,组建本土多式联运公司,联合组建1—2家本土多式联运公司,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00043_04,打造综合物流信息平台,打造综合物流信息服务平台,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00043_05,推广一单制服务模式,实现全程“一次委托”、运单“一单到底”、结算“一次收取”服务模式,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00043_06,吸引空陆空铁联运企业,吸引具备空陆、空铁联运需求或能力的企业在南通机场开展业务运营,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00043_07,推动航空物流转型升级,促进航空物流企业向规模化、专业化、社会化、国际化转型,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00043_08,拓展高端增值服务,拓展高端服务和增值服务,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00043_09,共建跨区域货站合作,借鉴上海PACTL国际货站运营管理经验，与上海PACTL货站建立业务共融模式,DF1898_00042_01,DF1898,43-44,三是加强集疏运体系建设。
T5_DF1898_00047_01,报批海关指定监管场地,抓紧开展海关指定监管场地报批争取工作,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_02,建设食用水生动物口岸,有序推进食用水生动物……指定口岸功能建设，力争2024年前启用水生动物……指定口岸功能,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_03,建设进口水果口岸,有序推进……进口水果……指定口岸功能建设，力争2024年前启用……进口水果指定口岸功能,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_04,建设冰鲜水产品口岸,有序推进……冰鲜水产品……指定口岸功能建设，力争2024年前启用……冰鲜水产品指定口岸功能,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_05,建设国际快件口岸,有序推进国际快件……指定口岸功能建设,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_06,建设国际邮件口岸,有序推进……邮件等指定口岸功能建设,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_07,发展跨境电商产业,推进跨境电商、进出口加工等产业集聚发展，大力发展跨境电商进口业务,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_08,启动跨境电商进区业务,2023年上半年启动跨境电商进区业务,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_09,保障航空货邮运输运营,全力保障京东航空在南通运营基地开展国内、国际（地区）航空货邮运输业务,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_10,建设航空快件集散中心,力争2025年建成具有较强国际竞争力的航空快件及跨境电商集散中心,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_11,申报国际快件口岸资质,积极申报国际快件、邮件口岸资质,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00047_12,建设国际邮件互换局,推动建设国际快件监管中心或国际邮件互换局（交换站）等指定监管场所,DF1898_00046_01,DF1898,47-47,一是加快完善口岸功能。
T5_DF1898_00049_01,建立跨境电商服务商名录,建立重点培育的跨境电子商务服务商名录,DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_02,优化B2B出口服务流程,"优化跨境电商“企业对企业B2B""出口试点工作服务流程",DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_03,推广口岸大通关监管模式,"推广实施口岸、保税仓库、保税加工、跨境电商等功能区“大通关""监管模式",DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_04,推行机场货运7×24小时制,"适时推进南通机场货运实施“7×24小时工作制""",DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_05,设置虚拟卡口,"参照上海、深圳等机场先进做法，设置“虚拟卡口""",DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_06,实现空侧国际国内中转,研究在空侧实现国际—国内货物中转,DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_07,建设智能卡口,"在南通机场设置“三合一""智能卡口，实现不同类型货物“一卡监管、智能通关""",DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_08,推行市场采购贸易试点,推行市场采购贸易方式试点,DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_09,加强口岸基础设施投入,加大卫生检疫、安全监测和实货查检等基础设施投入,DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_10,设立鲜活快件专用通道,建立鲜活产品、航空邮件快件专用通道,DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00049_11,提供快速通关全链条服务,提供快速通关、检验检疫、安检、配载、装卸和交接服务,DF1898_00048_01,DF1898,49-49,二是优化口岸营商环境。
T5_DF1898_00051_01,深化通关改革,深入推进进出口“提前申报”“两步申报”“两段准入”等通关改革,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_02,推行通关便利化,推行预约通关、无纸化报关、全国通关一体化等便利化措施,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_03,优化查验流程,优化查验作业流程，提高查验放行效率，压缩整体通关时间,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_04,强化联检协同,加强与联检单位“信息互换、监管互认、执法互助”,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_05,建立跨区口岸合作机制,建立跨区域口岸合作机制,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_06,优化境外货运通关,优化境外航空货运通关条件,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_07,实施国际中转集拼,根据不同国家或地区目的地实施航空快件国际中转集拼,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_08,推行电子申报核放,实现中转货物“电子申报、数据核放”,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_09,扩充口岸查验队伍,加大口岸查验和专业人员招录力度，扩充口岸联检单位人员队伍,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00051_10,建立全天候通关机制,2023年形成7×24小时、365天全天候预约通关长效机制,DF1898_00050_01,DF1898,51-52,三是提升通关服务效率。
T5_DF1898_00055_01,完善货运奖补机制,修订完善航空货运发展奖补政策,DF1898_00054_01,DF1898,55-55,一是完善财政奖补机制。
T5_DF1898_00055_02,制定货运扶持措施,研究制定加快我市航空货运高质量发展的若干措施,DF1898_00054_01,DF1898,55-55,一是完善财政奖补机制。
T5_DF1898_00055_03,建立考核培育机制,建立航空货运发展考核培育长效机制,DF1898_00054_01,DF1898,55-55,一是完善财政奖补机制。
T5_DF1898_00055_04,优化补贴核算方式,统筹飞行时长、使用机型、最大业载、航班航线等要素，实行航班补贴与货量补贴相结合,DF1898_00054_01,DF1898,55-55,一是完善财政奖补机制。
T5_DF1898_00055_05,制定补贴申报指南,研究制定航空货运补贴申报指南,DF1898_00054_01,DF1898,55-55,一是完善财政奖补机制。
T5_DF1898_00055_06,激励全货机运营,对航司在南通机场投放运营全货机给予政策激励,DF1898_00054_01,DF1898,55-55,一是完善财政奖补机制。
T5_DF1898_00055_07,鼓励本地集货进出,鼓励航空代理人、货主企业通过南通机场集货、进出港,DF1898_00054_01,DF1898,55-55,一是完善财政奖补机制。
