doc_id,block_idx,block_text,final_type_label,final_level,是否聚类
DF1759,165,"以民航局延伸航空货运产业链的要求为导向，以依托机场 的临空指向型产业为主，根据本地产业特点，选择与机场关联 程度较高的产业。联合临空经济区，集结本地商贸企业，打造 特色产业园，发展生鲜、跨境等产业，并探索其产业链上下游 功能的规划落地。
",normal,NA,否
DF1759,166,"1.延伸航空物流链条。
",heading,H3,是
DF1759,167,"与快递企业深度合作，实现""门到门""的服务。",heading,H4,是
DF1759,168,"搭建本地 有航空货运需求的商贸企业信息平台，掌握物流需求；搭建配 送分销平台，实现企业在线下单，为企业提供""门到门""服务; 搭建JIT（JustinTime），准时制生产方式）保障服务平台， 为企业定制航班航线班次，为生产制造企业提质增效贡献力量。",normal,NA,否
DF1759,169,建设跨境产业园，打造中国一东盟跨境电商综合服务平台。,heading,H4,是
DF1759,170,搭建跨境电商企业综合服务平台，与Lazada、Shopee 等合作共 建跨境电商产业园，提供售后服务保障、保税存储、订单拣选、,normal,NA,否
DF1759,171,"简单加工等服务，成为东盟跨境电商的核心服务商。
",heading,H4,是
DF1759,172,"依托""中国东盟生鲜产业园""，打造生鲜集散中心、加工 中心、交易中心。",heading,H4,是
DF1759,173,"以空运为核心，布局东盟中高端生鲜24小时 快速供应链网络；以""冷链空运+冷链公路运输+冷链高铁运输"" 相结合的方式，满足国内客户2一24小时分拨需求。",normal,NA,否
DF1759,174,"2.加强港区高效联动。
",heading,H3,是
DF1759,175,推动区港联动。,heading,H4,是
DF1759,176,开展机场口岸区与临空区协调规划，合理 设计业务流程，研究规划货运专用通道。探索关内分拨、代码 植入等方式，使得口岸更好地为临空产业服务。积极推动保税 物流中心（B型）申请工作。同时创新区港监管模式（大通关模式），实现保税区和国际货站之间便利交货。健全城市配套 设施的规划建设，吸引人才，加快区港联动进程。,normal,NA,否
DF1759,178,"机场规划与临空规划对接。机场口岸区与临空区协调规划、业务流程设计科 学合理、监管区之间灵活规划、交通规划流畅衔接、必要时规划货运专用通道。
",normal,NA,否
DF1759,179,"探索设置异地货站。在临空区域、自贸区、综保区、跨境电商综试区内探索 设置异地货站，为客户更好地聚集航空货源，实现南宁市临空经济区与机场口岸 的高效联动；根据货物类型和客户需求，给予特殊货物通关便利，探索关内分 拨、代码植入等方式，使得口岸更好的为临空产业服务。
",normal,NA,否
DF1759,180,"打造保税物流园区。基于南宁综合保税区迁建至国际铁路港的背景，积极推 动保税物流中心（B型）申请工作，促使本园区成为南宁综合保税区协同区，逐步 打造""零公里产业园""项目落地。创新区港监管模式（大通关模式），实现保税 区和国际口岸之间便利联通，统一监管。
",normal,NA,否
DF1898,22,"　　四、主要任务
",heading,H1,是
DF1898,23,"　　（一）注重规划支撑引领
",heading,H2,是
DF1898,24,一是开展航空货运总体规划研究。,heading,H3,是
DF1898,25,　　坚持规划先行，加强顶层设计，结合南通新机场规划建设和我市及周边城市产业发展实际，开展航空货运发展综合规划研究。围绕航空货运市场需求、基础设施建设、口岸功能完善、航线网络优化、货源组织调度、政策支持保障等，科学编制南通机场航空货运发展规划，促进航空货运功能布局与国土空间规划有效衔接。围绕基础设施、口岸功能、政策支持、航线、运力、货源等保障要素，明确南通机场航空货运发展的定位、方向和重点。,normal,NA,否
DF1898,26,二是开展航空货运发展专项研究。,heading,H3,是
DF1898,27,"　　根据行动方案明确的航空货运发展近期、中期和远期目标，对照《南通机场航空货运发展三年行动计划（2022—2024年）任务清单》（见附件2）分解具体任务、明确进度安排、落实责任人（部门）、制定具体实施步骤（计划）。围绕航空货运市场需求预测与分析、基础设施规划与建设、航线网络布局与优化、口岸功能报批与开放、扶持培育政策激励机制等相关领域，分类开展航空货运发展专项实施方案、推进计划或实施细则、举措办法等专题专项研究。
",normal,NA,否
DF1898,28,"　　（市交通运输局、市发改委、市工信局、市财政局、市资规局、市商务局、南通海关、南通边检站、市邮政管理局、机场集团、通州区政府按职责分工负责）
",normal,NA,否
DF1898,29,"　　（二）强化基础能力保障
",heading,H2,是
DF1898,30,一是推进基础设施建设。,heading,H3,是
DF1898,31,　　加快推进南通机场国际货库改扩建、南通机场接收国际入境航班航站楼及国际全货机机组入境通道改造工程，确保满足年进出港货量3万吨处理能力。启动海关生物安全二级增强型实验室（P2+实验室）改建项目建设。保障京东货运航空基地顺利投运，完善京东、顺丰等航空货站及油料、空管、机务维修配套设施。推进冷库、暂养池、跨境电商保税仓库、初筛鉴定室等基础设施建设，优先保障食用水生动物、进口水果、冰鲜水产品等海关指定监管场所建设，2023年建成启用水生动物监管场所、跨境电商保税仓库，2024年建成启用进口水果、冰鲜水产品指定监管场所。到2025年，南通机场基础设施建设水平达到年货邮吞吐量7万吨，至2030年再翻一番，达到14万吨；2035年力争达到50万吨。,normal,NA,否
DF1898,32,二是完善航线网络布局。,heading,H3,是
DF1898,33,　　立足沿海经济带腹地市场需求，依托京东货运航空公司，率先构建通达京津冀、粤成渝等地区国际航空货运枢纽城市的货运骨干航线网络，探索新开至华北、西南、华南等地区城市的全货机航班，2023年新开、加密1条京东货航国内航线，2024年新开、加密1条京东货航国内国际航线。面向加工贸易、消费品进口、供应链物流等重点市场需求，以日本大阪、东京航线为突破口，做强日韩、东南亚、港澳台等短程国际和地区航线，待市场稳定后逐步拓展至美国、加拿大等欧美远程国际航线。到2025年，南通机场航空货运网络覆盖100个以上国内外城市和地区。,normal,NA,否
DF1898,34,三是优化货物运输组织。,heading,H3,是
DF1898,35,　　发挥航空客运腹仓运力资源优势，积极引导航空公司、物流公司采用窄体机或宽体机腹舱带货及客改货航空货运模式，通过客运市场培育货运市场，做大做强国内客机腹舱运输，逐步发展成全货机航线。除京东货航全货机航线外，2023—2024年再新开、加密4条国内国际全货机航线，到2025年全货机航线数量突破10条。针对沿海地区货运需求，探索推进异地货站模式，将国际货运航线产品推介到园区，将货站收运服务前置到企业。鼓励发展2—3家生产型企业与航空公司开展包机业务，提升点对点货物运输效率。,normal,NA,否
DF1898,36,"　　（市交通运输局、市发改委、市工信局、市财政局、市商务局、市资规局、市卫健委、市国资委、市外办、南通海关、南通边检站、机场集团按职责分工负责）
",normal,NA,否
DF1898,37,"　　（三）加强市场主体培育
",heading,H2,是
DF1898,38,一是引入培育龙头企业。,heading,H3,是
DF1898,39,　　培育壮大京东货运航空机队，持续增加基地航司在通运力投放，增开直飞航线，积极拓展全球货运业务，提高业务占比。组织开展上门招商、专题招商，吸引顺丰、圆通、UPS、DHL和阿里巴巴、亚马逊、来赞达（Lazada）、虾皮（Shopee）等国内外专业航空物流企业和知名跨境电商平台入驻，在南通建立区域航空货运基地。加强与上海等周边城市的区域产业协作，与2—3家货运代理、卡车运输物流企业构建战略合作伙伴关系，建设面向东南亚的国际航空货邮集散、转运中心，中转服务、多式联运等航空物流业务形成规模。,normal,NA,否
DF1898,40,二是强化货源组织调度。,heading,H3,是
DF1898,41,"　　立足制造业、商贸业、快递物流业等航空货运产业链，积极组织调集周边城市及国内货源从南通发运，引导南通开发区、南通综保区、南通高新区等园区内本地企业“本地货本地运""。对在南通转关的货物，协调争取留在南通清关。搭建完善的国际转国内航班、“卡车航班""中转渠道，拓展全货机混载业务，增强回程货源组织能力。针对国际货运需求，搭建国际贸易物流交流平台或举办提升国际航空货运能力高层论坛，深化国际航空货运产业链上下游交流合作，探索在海外关键节点布局货运代理点，打造以京东海外仓为主要节点的国际航线网络。到2025年，初步实现南通与海外仓物流互通，将南通打造成为连接海外仓物流网络的重要节点。",normal,NA,否
DF1898,42,三是加强集疏运体系建设。,heading,H3,是
DF1898,43,"　　立足我市及周边制造、商贸、快递物流业等航空货运需求，加密机场周边地区公路及城市道路网，充分利用“卡车航班""等资源，建设南通机场辐射中短程市场的地面物流集疏运体系。加强与以国内公路运输为主的大型物流企业合作，联合组建1—2家本土多式联运公司，打造综合物流信息服务平台，实现全程“一次委托""、运单“一单到底""、结算“一次收取""服务模式，吸引具备空陆、空铁联运需求或能力的企业在南通机场开展业务运营，促进航空物流企业向规模化、专业化、社会化、国际化转型，拓展高端服务和增值服务。借鉴上海PACTL国际货站运营管理经验，与上海PACTL货站建立业务共融模式，至2030年吸纳上海溢出货运服务需求份额达到20%。",normal,NA,否
DF1898,44,"　　（市交通运输局、市发改委、市工信局、市商务局、南通海关、市邮政管理局、机场集团）
",normal,NA,否
DF1898,45,"　　（四）提升服务管理水平
",heading,H2,是
DF1898,46,一是加快完善口岸功能。,heading,H3,是
DF1898,47,　　抓紧开展海关指定监管场地报批争取工作，有序推进食用水生动物、进口水果、冰鲜水产品、国际快件、邮件等指定口岸功能建设，力争2024年前启用水生动物、进口水果、冰鲜水产品指定口岸功能。推进跨境电商、进出口加工等产业集聚发展，大力发展跨境电商进口业务，2023年上半年启动跨境电商进区业务。全力保障京东航空在南通运营基地开展国内、国际（地区）航空货邮运输业务，力争2025年建成具有较强国际竞争力的航空快件及跨境电商集散中心。积极申报国际快件、邮件口岸资质，推动建设国际快件监管中心或国际邮件互换局（交换站）等指定监管场所。,normal,NA,否
DF1898,48,二是优化口岸营商环境。,heading,H3,是
DF1898,49,"　　建立重点培育的跨境电子商务服务商名录，优化跨境电商“企业对企业B2B""出口试点工作服务流程。推进口岸保障能力建设，推广实施口岸、保税仓库、保税加工、跨境电商等功能区“大通关""监管模式，适时推进南通机场货运实施“7×24小时工作制""，提升航空口岸空运服务能力，降低快件及跨境电商货物分拨转运时间成本和物流成本，缩短货物周转时间，保障货运供应链畅通。参照上海、深圳等机场先进做法，设置“虚拟卡口""，研究在空侧实现国际—国内货物中转，在南通机场设置“三合一""智能卡口，实现不同类型货物“一卡监管、智能通关""；推行市场采购贸易方式试点，提高对外贸易便利化水平。加大卫生检疫、安全监测和实货查检等基础设施投入，建立鲜活产品、航空邮件快件专用通道，提供快速通关、检验检疫、安检、配载、装卸和交接服务。",normal,NA,否
DF1898,50,三是提升通关服务效率。,heading,H3,是
DF1898,51,"　　创新口岸通关业务，深入推进进出口“提前申报""“两步申报""“两段准入""等通关改革，推行预约通关、无纸化报关、全国通关一体化等便利化措施,优化查验作业流程，提高查验放行效率，压缩整体通关时间。加强与联检单位“信息互换、监管互认、执法互助""，建立跨区域口岸合作机制，优化境外航空货运通关条件,根据不同国家或地区目的地实施航空快件国际中转集拼，实现中转货物“电子申报、数据核放""。采取地方与海关共建方式，加大口岸查验和专业人员招录力度，扩充口岸联检单位人员队伍，2023年形成7×24小时、365天全天候预约通关长效机制。到2025年，南通机场口岸整体物流服务效率达到上海浦东机场水平。",normal,NA,否
DF1898,52,"　　（市商务局、资规局、南通海关、南通边检站、市邮政管理局、机场集团，通州区政府按职责分工负责）
",normal,NA,否
DF1898,53,"　　（五）加大政策扶持力度
",heading,H2,是
DF1898,54,一是完善财政奖补机制。,heading,H3,是
DF1898,55,"　　结合我市产业发展和对外开放实际需求，参照省内外机场补贴政策及执行情况，研究制定加快我市航空货运高质量发展的若干措施，建立航空货运发展考核培育长效机制。修订完善航空货运发展奖补政策，按照“多飞多得、多运多得""原则，统筹飞行时长、使用机型、最大业载、航班航线等要素，实行航班补贴与货量补贴相结合、当前与长远相结合。研究制定航空货运补贴申报指南，对航司在南通机场投放运营全货机给予政策激励，鼓励航空代理人、货主企业通过南通机场集货、进出港，不断提升航线航班运输能力、航班执行率、航班装载率，实现航空运输和地方经济发展互促共赢。",normal,NA,否
DF1898,56,二是积极争取政策倾斜。,heading,H3,是
DF1898,57,　　积极争取国家、省的大力支持，加快基础设施建设项目审批、口岸功能报批、建设资金安排和关键政策等落地。结合业务发展需要，争取民航局在空域规划、空管保障，货运航权、货运航线、货运时刻安排、组建航司等方面的支持。争取上级政府及行业主管部门在民航发展、口岸建设、金融财税、招商引资、重大项目建设等方面予以政策倾斜，对机场及临空经济区的土地指标、建设用地空间规模给予统筹考虑、单列支持。,normal,NA,否
DF1898,58,"　　（市财政局、市国资委、市发改委、市交通运输局、市商务局、市税务局、机场集团按职责分工负责）
",normal,NA,否
DF2583,13,"　　二、重点工作任务
",heading,H1,是
DF2583,14,"　　（一）系统推进航空客货枢纽建设
",heading,H2,是
DF2583,15,　　1.推动全省机场功能定位差异化发展。,heading,H3,是
DF2583,16,"海口美兰机场定位为全省主航空区域枢纽机场，客货并举，突出航线网络通达性和枢纽功能，加快推动落实《海口美兰国际机场总体规划（2024 版）》。三亚凤凰机场定位为次航空区域枢纽机场，以客为主，兼顾货运，研究申报空港型国家物流枢纽，加快推进三期改扩建项目，力争 2025 年底前建成。琼海博鳌机场定位为重要支线机场，加强货运功能，兼顾海南公务机保障，加快推进博鳌机场三期扩建项目，力争 2025 年底前建成。东方机场定位为支线机场，打造为货运特色机场，力争 2025 年开工建设。（牵头单位：海南机场集团有限公司、海口市人民政府、三亚市人民政府、琼海市人民政府、东方市人民政府，配合单位：省发展改革委、省交通运输厅、民航海南监管局、民航三亚监管局、民航海南空管分局、民航三亚空管站等，完成时限：2025 年底前）
",normal,NA,否
DF2583,17,　　2.依托主要运营人推进客货枢纽建设。,heading,H3,是
DF2583,18,"依托省内主基地航司和基地航司，充分发挥比较优势，深入参与航空客货枢纽建设。研究打造超级承运人。支持航空公司在海南枢纽化运营，用好开放航权政策，因地制宜开通国外至海南的第五、第七航权货运航线，构建枢纽化航线网络。（责任单位：省交通运输厅、海口市人民政府、三亚市人民政府、琼海市人民政府、东方市人民政府、海南机场集团有限公司、航空公司等按职责分工负责，完成时限：持续推进）
",normal,NA,否
DF2583,19,　　3.着力打造内畅外联航线网络。,heading,H3,是
DF2583,20,"充分利用开放航权等政策优势，支持航空公司根据市场需求新开和恢复境外航线。鼓励企业结合 59 国免签政策、自贸港发展和境外主要客源地市场需求，稳定运营已开通境外航线，新开和加密海南与 RCEP 国家、“一带一路""沿线国家、59 个免签国家等境外客运航线，完善航线网络建设，开拓形成覆盖东北亚、澳新、西亚、南亚、欧洲、美洲等地区的空中运输网络。加大 2025-2026 年货运航线开发工作，拓展开通至布达佩斯、华沙、列日、阿姆斯特丹、伦敦等机场全货机货运航线，构建海口连接欧洲跨境电商主要通达点的货运航线网络，按需拓展开通至澳新、西亚、东南亚全货机航线，增强航空货运枢纽功能。支持三亚、琼海依托客运航线发展腹舱载货，根据市场需求开通货运航线。（责任单位：省交通运输厅、海口市人民政府、三亚市人民政府、琼海市人民政府、东方市人民政府、海南机场集团有限公司、航空公司、航空货运企业等按职责分工负责，完成时限：持续推进）
",normal,NA,否
DF2583,21,　　4.加强地面综合交通能力匹配。,heading,H3,是
DF2583,22,"推动海口美兰机场快速通道工程等项目前期工作，提升美兰机场至市区的快速通达能力和区域内路网交通服务水平。开展机场客货线路分离项目前期研究，缓解机场路线高峰期拥堵情况，增强空港城市集疏运功能。（牵头单位：海口市人民政府、海南省机场集团有限公司，配合单位：省交通运输厅，完成时限：持续推进）
",normal,NA,否
DF2583,23,　　5.加快补齐核心资源短板。,heading,H3,是
DF2583,24,"协助航空公司争取航班时刻配置支持。有序推动三亚凤凰机场时刻扩容，加强相关要素保障，2027 年启动高峰小时容量达到 29+1 架次评估工作。按时间节点加快制定《海南地区空域统筹规划》，构建与海南机场规划发展相匹配的空域条件。（牵头单位：省委军民融合办、海南机场集团有限公司，配合单位：省发展改革委、省交通运输厅、民航海南监管局、民航三亚监管局、民航海南空管分局、民航三亚空管站、基地航空公司等，完成时限：2027 年底前）
",normal,NA,否
DF2583,25,"　　（二）增强航空货运基础保障能力
",heading,H2,是
DF2583,26,　　6.优化海南空港口岸海关指定监管场地布局，丰富空港口岸资质类型。,heading,H3,是
DF2583,27,"支持海南省空港口岸“一线""按需建设、升级进境指定监管场地，以提升口岸服务功能促进海南航空物流产业发展。完成海口美兰机场进境食用水生动物、水果、肉类、冰鲜水产品等指定监管场地建设及验收。加快引入完成海关资质备案的国际快件运营人，打造航空货运发展新增长点。（牵头单位：海口市人民政府、三亚市人民政府、琼海市人民政府、海南机场集团有限公司，配合单位：省商务厅、省发展改革委、海口海关、省交通运输厅、省邮政管理局、航空货运企业等，完成时限：持续推进。其中，海口美兰机场进境食用水生动物、水果监管场地建设及验收 2025 年上半年完成，进境肉类、冰鲜水产品指定监管场地建设力争 2025 年底前完成）",normal,NA,否
DF2583,28,　　7.统筹完善机场航空货运保障设施设备，提升机场货站智能化水平。,heading,H3,是
DF2583,29,改造升级地面保障设备设施，完善货运服务设备保障体系，提升冷链物流、航空快件、生产物流、活体动物、危险品、超规货物等货物专业化水平。融入海关智慧监管系统，为航空货运企业提供货物处理、文件处理、停机坪飞机服务以及进口货物预先清关服务。（牵头单位：海南机场集团有限公司，配合单位：省发展改革委、海口海关、民航海南监管局、民航三亚监管局等，完成时限：2025 年底前）建设海南自贸港物流监管服务系统，采集机场和企业物流数据，推进行业信息化普及。（牵头单位：省大数据发展中心、省交通运输厅，配合单位：海南机场集团有限公司、省发展改革委等，完成时限：2025 年底前）推动美兰机场前置货站项目 2025 年底前完成建设及验收。（牵头单位：海南机场集团有限公司，配合单位：民航海南监管局、海口海关、美兰机场，完成时限：2025 年底前）,normal,NA,否
DF2583,30,　　8.加快电子商务体系建设。,heading,H3,是
DF2583,31,"加快跨境电子商务综合试验区建设。支持跨境电商监管场所建设，升级优化海南省跨境电子商务公共服务平台，增加“跨境电商 B2B 直接出口""“跨境电商出口海外仓""等功能。（责任单位：海口市人民政府、三亚市人民政府、省商务厅、海口海关、省大数据发展中心按职责分工负责，完成时限：持续推进。其中，升级优化海南省跨境电子商务公共服务平台 2025 年底前完成）
",normal,NA,否
DF2583,32,"　　（三）加强市场推介和招商，大力拓展货源
",heading,H2,是
DF2583,33,　　9.加强国内外航空货运市场推介和招商工作。,heading,H3,是
DF2583,34,"积极对接机场、航空货运企业等主体，开展市场推介工作。鼓励资源整合能力强的大型物流企业在海口、三亚设立区域中心。鼓励综合性航空物流企业发展中转集拼业务，大力发展“国内转国际""“国际转国内""“国际转国际""等空空中转服务产品。（牵头单位：省交通运输厅、省商务厅、海南国际经发局、海口市人民政府、三亚市人民政府、琼海市人民政府、东方市人民政府，配合单位：海南机场集团有限公司、航空货运企业等，完成时限：持续推进）",normal,NA,否
DF2583,35,　　10.提升客机腹舱货邮量。,heading,H3,是
DF2583,36,"积极开发国内增量货源，引导部分陆运货物转为空运增量市场，通过价格调整、开拓货源等措施，稳步提升货邮吞吐量，提高淡季货邮量占比。依托境外客运航线网络和腹舱运力，拓展境外货运市场，构建客货并举、共同发展格局。（牵头单位：海南机场集团有限公司，配合单位：航空货运企业，完成时限：持续推进）
",normal,NA,否
DF2583,37,　　11.推进航空敏感货物运输业务，做大跨境电商和国际航空货运规模。,heading,H3,是
DF2583,38,扩大日用化妆品运输业务规模，推进海口美兰机场含电池类消费产品、含磁性产品等跨境电商敏感货物运输业务，进一步丰富跨境电商空运品类。（牵头单位：海南机场集团有限公司、海口市人民政府，配合单位：省交通运输厅、省商务厅、民航海南监管局，完成时限：2025 年 6 月）,normal,NA,否
DF2583,39,　　12.构建多式联运的物流网络，拓展园区货源。,heading,H3,是
DF2583,40,积极开展卡车航班空陆联运，支持空铁、空水联运发展，实现航空物流与其他运输方式的无缝衔接、协同发展。支持企业以机场为核心，在省内重点工业园、物流园、农产品生产区设立航空集货点，拓展园区货源。（牵头单位：海口市人民政府、三亚市人民政府、琼海市人民政府、东方市人民政府、海南省物流集团，配合单位：省交通运输厅、海南机场集团有限公司等，完成时限：2025 年底前）,normal,NA,否
DF2583,41,"　　（四）提升航空口岸便利化水平
",heading,H2,是
DF2583,42,"　　13.建立“三关合一""创新监管模式。",heading,H3,是
DF2583,43,"建立国际邮件、跨境电商、国际快件监管中心，实施进出口货物一地查验、集中监管，实现“三关合一""监管模式，提升货物通关便利性，降低物流成本。（牵头单位：海口市人民政府、海口海关，配合单位：省邮政管理局、中国邮政海南省分公司，完成时限：2025 年底前）
",normal,NA,否
DF2583,44,　　14.提升空港口岸通关效率。,heading,H3,是
DF2583,45,"持续推广“提前申报""“两步申报""“直提直装""等通关模式，优化作业流程。设立鲜活产品“绿色通道""，实行 24 小时预约通关，实施“随报随检、即检即放""。进一步加快航空口岸验放速度，提升航空口岸竞争力，达到国内一流水平。深入推进口岸物流数字化转型，加快建设海南国际贸易“单一窗口""（口岸监管服务信息系统）项目（一期），实现与海关智慧监管平台衔接，提高智慧监管水平。（牵头单位：省商务厅（口岸办）、海口海关、省大数据发展中心、海口市人民政府、三亚市人民政府、琼海市人民政府，配合单位：海南机场集团有限公司、航空货运企业等，完成时限：2025 年底前取得明显进展）
",normal,NA,否
DF2583,46,　　15.提升空港口岸通关作业电子化水平。,heading,H3,是
DF2583,47,"持续做好海口、三亚空港口岸托运书、进出口海关放行通知书、进出口查验通知书、进口提货委托书、提货单等空港通关作业单证电子化流转，促进通关物流相关环节单证无纸化和交接便利。（牵头单位：海口海关、省商务厅，配合单位：琼海市人民政府、海南机场集团有限公司、航空货运企业等，完成时限：2025 年底前）
",normal,NA,否
DF2583,48,"　　（五）发展临空经济等业态
",heading,H2,是
DF2583,49,　　16.建立健全中转物流链。,heading,H3,是
DF2583,50,"围绕海南生态农产品、东南亚水果、海鲜等生鲜市场建立中转物流链，逐步拓展欧洲、大洋洲进境冰鲜产品进口海口、三亚、琼海转国内消费地物流链。（牵头单位：海口市人民政府、三亚市人民政府、琼海市人民政府、海南机场集团有限公司，配合单位：省发展改革委、省商务厅、省交通运输厅、海南国际经发局，完成时限：2026 年底前取得明显进展）
",normal,NA,否
DF2583,51,　　17.加快临空产业园和临空仓储物流快递集群建设。,heading,H3,是
DF2583,52,加快海口、琼海临空产业园提质增效，研究建设三亚临空产业园。推动江东新区广药（海南）医药有限公司广药海南空港医药物流中心项目 2025 年开工。加快推动中国邮政二期、广东薛航集团项目、中州航空主基地建设项目。（牵头单位：海口市人民政府、三亚市人民政府、琼海市人民政府，配合单位：省发展改革委、省商务厅、省交通运输厅、中州航空、省邮政管理局、中国邮政海南省分公司等，完成时限：2025 年底前）,normal,NA,否
DF2583,53,　　18.支持飞机维修产业加快发展。,heading,H3,是
DF2583,54,"支持企业用好自贸港试点税收政策，对符合规定条件的企业暂时出境修理复运进入海南自贸港的航空器（含相关零部件）免征关税；对符合规定条件自境外暂时准许进入海南自贸港海关特殊监管区域进行维修的航空器（含相关零部件），复运出境的免征关税、进口环节增值税和消费税，不复运出境转为内销的，按要求办理进口手续。（责任单位：省商务厅、省交通运输厅、海口海关、海口市人民政府、三亚市人民政府、琼海市人民政府、东方市人民政府、海南机场集团有限公司等按职责分工负责，完成时限：持续推进）
",normal,NA,否
DF2583,55,"　　（六）完善配套政策支持
",heading,H2,是
DF2583,56,"　　19.强化促进“两个网络""“两个枢纽""发展政策支持。",heading,H3,是
DF2583,57,持续落实《海南省促进航空货运发展奖励办法》，适时开展优化研究。海口市、三亚市、琼海市、东方市各属地政府发挥谋划招商服务主体责任，结合实际适时研究支持航空货运发展相关办法。设立国际旅游消费中心建设和境外客运发展支持资金，支持完善境外客运航线网络，提升腹舱载运能力。（责任单位：省交通运输厅、省财政厅、海口市人民政府、三亚市人民政府、琼海市人民政府、东方市人民政府、海南机场集团有限公司按职责分工负责，完成时限：2026 年底前）,normal,NA,否
DF2583,58,　　20.强化电子商务发展政策支持。,heading,H3,是
DF2583,59,"实施《关于推进跨境电子商务高质量发展的指导意见》，制定《海南省支持跨境电子商务发展若干措施》，支持跨境电商企业、跨境电商平台企业。鼓励各市县政府等对跨境电商予以资金扶持。（牵头单位：省商务厅、省财政厅、各市县政府，配合单位：省营商环境厅、省交通运输厅、人民银行海南省分行、省金融监管局、省委网信办、省大数据发展中心、海口海关、海南机场集团有限公司，完成时限：2025 年 6 月）
",normal,NA,否
