block_id,doc_id,h_level,block_type,original_text,status,pau_id,O,A,A_type,S_scope,S_focus,S_stage,S_type,pau_final,t_level_base,t_level_adjusted,is_leaf_candidate,validation_issues
DF0459_024,DF0459,NA,body,适度超前完善南京禄口机场、无锡硕放机场、南通机场的快递、冷链、医药、活体动物、危险品及“空空联运”中转场地等货站设施及指定监管场地，按需加大升降平台车、分解组合平台、散货及集装货储存系统等设备投入，提升货站设施综合保障水平。适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力。按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入，加强专业力量配备。（省交通运输厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_005,专业设施设备投入,加大,operational,"[""机场口岸""]",[],[],[],机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入,T4,T4,True,[]
DF0459_024,DF0459,NA,body,适度超前完善南京禄口机场、无锡硕放机场、南通机场的快递、冷链、医药、活体动物、危险品及“空空联运”中转场地等货站设施及指定监管场地，按需加大升降平台车、分解组合平台、散货及集装货储存系统等设备投入，提升货站设施综合保障水平。适度提升徐州观音、常州奔牛、扬州泰州、盐城南洋、连云港花果山等机场的国际货站保障能力。按需加大机场口岸卫生检疫、动植物检疫和实货查验专业设施设备投入，加强专业力量配备。（省交通运输厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_006,专业力量配备,加强,intent,"[""机场口岸""]",[],[],[],机场口岸专业力量配备,T2,T3,False,[]
DF0459_030,DF0459,H3,title,3.强化行业资源供给。,valid,PAU_001,行业资源供给,强化,substantive,"[""行业""]",[],[],[],行业资源供给,T2,T3,False,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_001,洲际货运航线,巩固,substantive,"[""北美"", ""欧洲"", ""枢纽""]",[],[],[],北美欧洲枢纽洲际货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_002,洲际货运航线,发展,substantive,"[""北美"", ""欧洲"", ""枢纽""]",[],[],[],北美欧洲枢纽洲际货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_003,货运航线,拓展,substantive,"[""中东""]",[],[],[],中东货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_004,货运航线,开辟,substantive,"[""亚洲"", ""一带一路""]",[],[],[],亚洲一带一路货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_005,洲际货运航线,发展,substantive,"[""欧洲"", ""中北美洲""]",[],[],[],欧洲中北美洲洲际货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_006,亚洲货运航线,运营,operational,"[""亚洲""]",[],[],[],亚洲货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_007,亚洲精品货运航线,打造,substantive,"[""亚洲""]",[],"[""精品""]",[],亚洲精品货运航线,T3,T4,True,[]
DF0459_027,DF0459,NA,body,南京禄口机场巩固和发展至北美、欧洲等枢纽机场的洲际货运航线，拓展至中东地区货运航线，积极开辟亚洲及“一带一路”重点产能合作国家和地区货运航线。无锡硕放机场以畅通先进制造业国际供应链、强化国际快件集散功能为核心，重点发展至欧洲、中北美洲的洲际货运航线，稳定运营亚洲货运航线。南通机场有效承接上海机场外溢货源，着力打造亚洲精品货运航线。其他机场根据当地经济发展实际需要，以腹舱带货为重点，统筹拓展国际航空货运业务。至2027年，南京禄口机场每周不少于3班的国际货运航线达到5条以上，其中每周不少于6班的高频精品洲际货运航线达到2条以上；无锡硕放机场每周不少于3班的洲际货运航线达到2条以上，亚洲货运航线达到2条以上；南通机场每周不少于3班的亚洲货运航线达到3条以上。（省交通运输厅、省商务厅、东部机场集团按职责分工负责）,valid,PAU_008,国际航空货运业务,拓展,substantive,"[""国际""]",[],[],[],国际航空货运业务,T2,T3,False,[]
DF0459_032,DF0459,H2,title,（三）增强市场培育组织能力。,valid,PAU_001,市场培育组织能力,增强,direction,[],[],[],[],市场培育组织能力,T2,T2,False,[]
DF0459_029,DF0459,NA,body,积极支持南京禄口机场、无锡硕放机场与航司、电商、货代等企业“抱团出海”，结合航线发展在境外选址建设运营海外货站等物流设施，延伸海外物流服务链条。加强与国内外航司合作，拓展“国际－国际”“国际－国内”空空中转业务，提升“国内－国际”空空中转时效。结合国际航线发展，加密卡车航班网点、密度，推广定班运营模式，与长三角主要城市、海关特殊监管区域及异地货站协调联动，构建覆盖500公里以上具有较强品牌影响力的空陆联运网络。积极探索空铁联运、低空无人机配送等联运新模式，研究推动航空异地货站与口岸机场间开通低空货运航线。（省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,parse_failed,,,,,,,,,,,,,"[""parse_failed""]"
DF0459_033,DF0459,H3,title,1.提升运力供给水平。,valid,PAU_001,运力供给水平,提升,direction,[],[],[],[],运力供给水平,T2,T2,False,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_001,空域精细化管理改革,深化,substantive,[],[],[],[],空域精细化管理改革,T2,T2,False,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_002,统筹协调,强化,substantive,"[""空域"", ""航线"", ""机场""]",[],[],[],空域航线机场资源统筹协调,T2,T3,False,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_003,水平,提升,direction,"[""空管服务保障""]",[],[],[],空管服务保障水平,T2,T3,False,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_004,时刻容量供给,争取,intent,"[""南京禄口"", ""无锡硕放""]",[],[],[],南京禄口无锡硕放机场时刻容量供给,T3,T4,True,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_005,时刻限制,放宽,operational,"[""机场高峰时段"", ""国际货运航班""]",[],[],[],机场高峰时段国际货运航班时刻限制,T3,T4,True,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_006,利用率,提高,direction,[],[],[],"[""全货机""]",全货机日利用率,T3,T3.5,False,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_007,利用率,提高,direction,"[""机场货运服务设施设备""]",[],[],[],机场货运服务设施设备利用率,T3,T4,False,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_008,航权安排,争取,intent,"[""国际货运""]",[],[],[],国际货运航权安排,T2,T3,False,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_009,第五航权,利用,operational,[],[],[],[],第五航权,T3,T3,True,[]
DF0459_031,DF0459,NA,body,持续深化空域精细化管理改革，强化空域、航线、机场等资源的统筹协调，提升空管服务保障水平。积极争取加大南京禄口、无锡硕放等机场时刻容量供给，放宽机场高峰时段国际货运航班时刻限制，进一步提高全货机日利用率和机场货运服务设施设备利用率。积极争取扩大国际货运航权安排，充分利用和放大第五航权。（省委军民融合办、省交通运输厅、民航江苏安全监管局、民航江苏空管分局、东部机场集团按职责分工负责）,valid,PAU_010,第五航权,放大,operational,[],[],[],[],第五航权,T3,T3,True,[]
DF0459_035,DF0459,H3,title,2.培育物流龙头企业。,valid,PAU_001,物流龙头企业,培育,substantive,[],[],[],[],物流龙头企业,T3,T3,True,[]
DF0459_037,DF0459,H3,title,3.提升货源组织能力。,valid,PAU_001,货源组织能力,提升,direction,[],[],[],[],提升货源组织能力,T2,T2,False,[]
DF0459_038,DF0459,NA,body,鼓励机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作，围绕集成电路、生物医药、智能制造等先进制造业集群发展，建立精准化航空物流供需服务对接机制。加快建设苏州航空异地货站，推动机场货站功能前置，积极探索出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式。支持各机场设立异地货站，提升服务质效。（省发展改革委、省工业和信息化厅、省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_001,机场和货运航空公司与经开区、高新区、综合保税区等开放载体,深化合作,operational,"[""经开区"", ""高新区"", ""综合保税区""]",[],[],[],机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作,T3,T4,True,[]
DF0459_038,DF0459,NA,body,鼓励机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作，围绕集成电路、生物医药、智能制造等先进制造业集群发展，建立精准化航空物流供需服务对接机制。加快建设苏州航空异地货站，推动机场货站功能前置，积极探索出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式。支持各机场设立异地货站，提升服务质效。（省发展改革委、省工业和信息化厅、省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_002,航空物流供需服务对接机制,建立,substantive,"[""集成电路"", ""生物医药"", ""智能制造""]",[],[],[],围绕集成电路、生物医药、智能制造等先进制造业集群发展的精准化航空物流供需服务对接机制,T2,T3,False,[]
DF0459_038,DF0459,NA,body,鼓励机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作，围绕集成电路、生物医药、智能制造等先进制造业集群发展，建立精准化航空物流供需服务对接机制。加快建设苏州航空异地货站，推动机场货站功能前置，积极探索出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式。支持各机场设立异地货站，提升服务质效。（省发展改革委、省工业和信息化厅、省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_003,苏州航空异地货站,建设,substantive,"[""苏州""]",[],[],[],苏州航空异地货站,T3,T4,True,[]
DF0459_038,DF0459,NA,body,鼓励机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作，围绕集成电路、生物医药、智能制造等先进制造业集群发展，建立精准化航空物流供需服务对接机制。加快建设苏州航空异地货站，推动机场货站功能前置，积极探索出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式。支持各机场设立异地货站，提升服务质效。（省发展改革委、省工业和信息化厅、省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_004,机场货站功能前置,推动,operational,"[""机场货站""]",[],[],[],机场货站功能前置,T3,T4,True,[]
DF0459_038,DF0459,NA,body,鼓励机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作，围绕集成电路、生物医药、智能制造等先进制造业集群发展，建立精准化航空物流供需服务对接机制。加快建设苏州航空异地货站，推动机场货站功能前置，积极探索出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式。支持各机场设立异地货站，提升服务质效。（省发展改革委、省工业和信息化厅、省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_005,出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式,探索,intent,[],[],[],[],出口货物属地交货、属地安检、属地报关、属地放行、集拼运输等创新模式,T3,T3,False,[]
DF0459_038,DF0459,NA,body,鼓励机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作，围绕集成电路、生物医药、智能制造等先进制造业集群发展，建立精准化航空物流供需服务对接机制。加快建设苏州航空异地货站，推动机场货站功能前置，积极探索出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式。支持各机场设立异地货站，提升服务质效。（省发展改革委、省工业和信息化厅、省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_006,各机场设立异地货站,支持,intent,"[""机场""]",[],[],[],各机场设立异地货站,T3,T4,False,[]
DF0459_038,DF0459,NA,body,鼓励机场和货运航空公司与经开区、高新区、综合保税区等开放载体深化合作，围绕集成电路、生物医药、智能制造等先进制造业集群发展，建立精准化航空物流供需服务对接机制。加快建设苏州航空异地货站，推动机场货站功能前置，积极探索出口货物“属地交货、属地安检、属地报关、属地放行、集拼运输”等创新模式。支持各机场设立异地货站，提升服务质效。（省发展改革委、省工业和信息化厅、省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_007,服务质效,提升,direction,[],[],[],[],服务质效,T2,T2,False,[]
DF0459_034,DF0459,NA,body,积极引进国内外骨干航空公司加大运力投放，重点开通洲际全货机航线，提高国际客运航班腹舱载运率。支持基地货运航空公司持续扩大机队规模，结合市场需求布局国际货运航线网络。支持各货运航空公司与快递、物流龙头企业深化合作，共同开发中转联运产品，拓展中转集拼业务。支持货运包机企业打造“虚拟承运人”，定班运作国际货运航线，强化运力采购、运行保障、舱位分销和“一站式”物流服务能力。积极探索通过股权投资、飞机湿租和托管等方式，与货运航空公司开展资本合作，强化运力自主可控。（省交通运输厅、民航江苏安全监管局、东部机场集团按职责分工负责）,parse_failed,,,,,,,,,,,,,"[""parse_failed""]"
DF0459_039,DF0459,H3,title,4.推进临空经济发展。,valid,PAU_001,临空经济发展,推进,direction,[],[],[],[],临空经济发展,T2,T2,False,[]
DF0459_036,DF0459,NA,body,积极引进全球知名的航空货运代理企业、电商头部企业，推动其全国总部、区域总部、功能总部和分拨中心等落户江苏，培育航空物流产业生态圈。积极支持国内领先的物流企业拓展国际航空物流业务，实现运力资源高效整合、精准匹配，提升国际航空物流供应链综合集成能力。鼓励航空物流龙头企业、电商头部企业、航空异地货站运营单位参与机场货站、物流园区的规划、建设和运营。（省交通运输厅、省商务厅、省邮政管理局、东部机场集团按职责分工负责）,parse_failed,,,,,,,,,,,,,"[""parse_failed""]"
DF0459_041,DF0459,H2,title,（四）提高物流服务保障效率。,valid,PAU_001,物流服务保障效率,提高,direction,[],[],[],[],物流服务保障效率,T2,T2,False,[]
DF0459_042,DF0459,H3,title,1.强化服务保障能力。,valid,PAU_001,服务保障能力,强化,substantive,[],[],[],[],服务保障能力,T2,T2,False,[]
DF0459_043,DF0459,NA,body,优化货运设施空侧、陆侧运输流线组织，确保场内货运组织便捷畅通。在确保飞行区安全、满足民航安检规范前提下，推动跨境电商产业园区与机场货站实现一体监管、空侧直连、无缝衔接。南京禄口、无锡硕放等机场对标国际一流货站提升专业化服务水平，公布并严格履行进港接卸交接、分解理货时限及出港交运差错率等服务承诺。（省交通运输厅、省商务厅、南京海关、民航江苏监管局、东部机场集团按职责分工负责）,valid,PAU_001,货运设施空侧、陆侧运输流线组织,优化,substantive,[],[],[],[],货运设施空侧、陆侧运输流线组织,T3,T3,True,[]
DF0459_043,DF0459,NA,body,优化货运设施空侧、陆侧运输流线组织，确保场内货运组织便捷畅通。在确保飞行区安全、满足民航安检规范前提下，推动跨境电商产业园区与机场货站实现一体监管、空侧直连、无缝衔接。南京禄口、无锡硕放等机场对标国际一流货站提升专业化服务水平，公布并严格履行进港接卸交接、分解理货时限及出港交运差错率等服务承诺。（省交通运输厅、省商务厅、南京海关、民航江苏监管局、东部机场集团按职责分工负责）,valid,PAU_002,场内货运组织,确保,intent,[],[],[],[],场内货运组织便捷畅通,T3,T3,False,[]
DF0459_043,DF0459,NA,body,优化货运设施空侧、陆侧运输流线组织，确保场内货运组织便捷畅通。在确保飞行区安全、满足民航安检规范前提下，推动跨境电商产业园区与机场货站实现一体监管、空侧直连、无缝衔接。南京禄口、无锡硕放等机场对标国际一流货站提升专业化服务水平，公布并严格履行进港接卸交接、分解理货时限及出港交运差错率等服务承诺。（省交通运输厅、省商务厅、南京海关、民航江苏监管局、东部机场集团按职责分工负责）,valid,PAU_003,跨境电商产业园区与机场货站,推动,operational,[],[],[],[],跨境电商产业园区与机场货站一体监管、空侧直连、无缝衔接,T3,T3,True,[]
DF0459_043,DF0459,NA,body,优化货运设施空侧、陆侧运输流线组织，确保场内货运组织便捷畅通。在确保飞行区安全、满足民航安检规范前提下，推动跨境电商产业园区与机场货站实现一体监管、空侧直连、无缝衔接。南京禄口、无锡硕放等机场对标国际一流货站提升专业化服务水平，公布并严格履行进港接卸交接、分解理货时限及出港交运差错率等服务承诺。（省交通运输厅、省商务厅、南京海关、民航江苏监管局、东部机场集团按职责分工负责）,valid,PAU_004,国际一流货站,对标,direction,"[""国际""]",[],[],[],国际一流货站,T3,T4,False,[]
DF0459_043,DF0459,NA,body,优化货运设施空侧、陆侧运输流线组织，确保场内货运组织便捷畅通。在确保飞行区安全、满足民航安检规范前提下，推动跨境电商产业园区与机场货站实现一体监管、空侧直连、无缝衔接。南京禄口、无锡硕放等机场对标国际一流货站提升专业化服务水平，公布并严格履行进港接卸交接、分解理货时限及出港交运差错率等服务承诺。（省交通运输厅、省商务厅、南京海关、民航江苏监管局、东部机场集团按职责分工负责）,valid,PAU_005,专业化服务水平,提升,direction,"[""航空"", ""枢纽""]",[],[],[],航空枢纽专业化服务水平,T2,T4,False,[]
DF0459_043,DF0459,NA,body,优化货运设施空侧、陆侧运输流线组织，确保场内货运组织便捷畅通。在确保飞行区安全、满足民航安检规范前提下，推动跨境电商产业园区与机场货站实现一体监管、空侧直连、无缝衔接。南京禄口、无锡硕放等机场对标国际一流货站提升专业化服务水平，公布并严格履行进港接卸交接、分解理货时限及出港交运差错率等服务承诺。（省交通运输厅、省商务厅、南京海关、民航江苏监管局、东部机场集团按职责分工负责）,valid,PAU_006,服务承诺,公布,operational,[],[],[],[],进港接卸交接、分解理货时限及出港交运差错率等服务承诺,T4,T4,True,[]
DF0459_043,DF0459,NA,body,优化货运设施空侧、陆侧运输流线组织，确保场内货运组织便捷畅通。在确保飞行区安全、满足民航安检规范前提下，推动跨境电商产业园区与机场货站实现一体监管、空侧直连、无缝衔接。南京禄口、无锡硕放等机场对标国际一流货站提升专业化服务水平，公布并严格履行进港接卸交接、分解理货时限及出港交运差错率等服务承诺。（省交通运输厅、省商务厅、南京海关、民航江苏监管局、东部机场集团按职责分工负责）,valid,PAU_007,服务承诺,履行,operational,[],[],[],[],进港接卸交接、分解理货时限及出港交运差错率等服务承诺,T4,T4,True,[]
DF0459_040,DF0459,NA,body,加快建设国家级南京临空经济示范区，推进区港一体规划、合作运营。以南京空港型国家物流枢纽为支撑，积极引进航空货运企业落户，推动进口贸易中心、国际分拨中心建设，引导临空指向型产业资源进一步在示范区集聚，促进临空经济与国际航空货运融合发展。支持无锡市争创国家级临空经济示范区，深化全国快递产业集聚发展示范园区建设。支持南通等市开展临空经济区规划建设。支持扬州市、泰州市结合扬州泰州机场二期扩建工程规划建设临空物流产业园。支持徐州市结合徐州观音机场国际货运站建设打造淮海经济区空港型物流枢纽。鼓励各机场打造航空运输、飞机维修、物流仓储等国际航空货运服务产业链，培育具有临空特色的现代服务、先进制造和智慧物流相关产业。（省发展改革委、省工业和信息化厅、省交通运输厅、省邮政管理局、东部机场集团按职责分工负责）,parse_failed,,,,,,,,,,,,,"[""parse_failed""]"
DF0459_046,DF0459,H3,title,3.提升口岸通关效率。,valid,PAU_001,口岸通关效率,提升,direction,"[""口岸""]",[],[],[],口岸通关效率,T2,T3,False,[]
DF0459_044,DF0459,H3,title,2.优化简化安检流程。,valid,PAU_001,安检流程,优化,substantive,[],[],[],[],优化安检流程,T3,T3,True,[]
